geometry_id,geometry_hash,candidate_id_primary,candidate_aliases,topology_family,N,M,H_nm,L_nm,C_nm,added_defect_thickness_nm,effective_central_L_thickness_nm,compiled_sequence,compiled_sequence_json,layer_material_sequence,physical_layer_count,total_thickness_nm,substrate_material,superstrate_material,propagation_direction,material_model,tio2_material_id,sio2_material_id,is_nominal_geometry,parent_nominal_geometry_id,provenance_count,quality_status
GEO_4092083e65afc807,4092083e65afc807c14ed43096543b13092fb79a83a42c7774aa39db3ab0755b,EX_N2_L78_H42_C159,EX_N2_L78_H42_C159,Explicit,2,,42,78,159,,,L78 H42 L78 H42 L159 H42 L78 H42 L78,"[[""L"",78],[""H"",42],[""L"",78],[""H"",42],[""L"",159],[""H"",42],[""L"",78],[""H"",42],[""L"",78]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,639,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_1b3ff74bbe54d3c6,1b3ff74bbe54d3c60edddafaa30fc7b7bd5b6bf368d4ad07fd2d1318bc753497,EX_N2_L78_H42_C160,EX_N2_L78_H42_C160,Explicit,2,,42,78,160,,,L78 H42 L78 H42 L160 H42 L78 H42 L78,"[[""L"",78],[""H"",42],[""L"",78],[""H"",42],[""L"",160],[""H"",42],[""L"",78],[""H"",42],[""L"",78]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,640,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_f1086b24c0169b5a,f1086b24c0169b5ae3841faf658410eb9945f980959ff182fcc2d7300eb63b50,EX_N2_L78_H42_C161,EX_N2_L78_H42_C161,Explicit,2,,42,78,161,,,L78 H42 L78 H42 L161 H42 L78 H42 L78,"[[""L"",78],[""H"",42],[""L"",78],[""H"",42],[""L"",161],[""H"",42],[""L"",78],[""H"",42],[""L"",78]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,641,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_fc888557ff23fff3,fc888557ff23fff3d48f0c369d45fd9c5d4f3e1ebe571113d7106491eac8ffa4,EX_N2_L78_H42_C162,EX_N2_L78_H42_C162,Explicit,2,,42,78,162,,,L78 H42 L78 H42 L162 H42 L78 H42 L78,"[[""L"",78],[""H"",42],[""L"",78],[""H"",42],[""L"",162],[""H"",42],[""L"",78],[""H"",42],[""L"",78]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,642,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_ffc7ded655ae2cfe,ffc7ded655ae2cfeea8c875a3387f03f3e7e40486a64a97c09959876308a6bae,EX_N2_L79_H42_C152,EX_N2_L79_H42_C152,Explicit,2,,42,79,152,,,L79 H42 L79 H42 L152 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",152],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,636,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_ab83b559c9bcaf91,ab83b559c9bcaf91d87e455b8fa6364bc8b88ae8db5312f66b5993b8c6eab046,EX_N2_L79_H42_C153,EX_N2_L79_H42_C153,Explicit,2,,42,79,153,,,L79 H42 L79 H42 L153 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",153],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,637,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_41ea427aa145a7e5,41ea427aa145a7e5806518b0d4a02019cfa0b935a211c4b8b0f819376dd37f03,EX_N2_L79_H42_C154,EX_N2_L79_H42_C154,Explicit,2,,42,79,154,,,L79 H42 L79 H42 L154 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",154],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,638,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_baabc3917250ce3e,baabc3917250ce3e1386a2b5c3b87d7e799c6171fa043a145eda6ca1eb716330,EX_N2_L79_H42_C155,EX_N2_L79_H42_C155,Explicit,2,,42,79,155,,,L79 H42 L79 H42 L155 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",155],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,639,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_abb5288065b7f522,abb5288065b7f522f8a1b74685e427b8eac89afa5004380dfafd12fbc85acf32,EX_N2_L79_H42_C156,EX_N2_L79_H42_C156,Explicit,2,,42,79,156,,,L79 H42 L79 H42 L156 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",156],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,640,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_7da837563d62d734,7da837563d62d734ec7bdae942bb86995b346ca33e957fdcdda9178938062814,EX_N2_L79_H42_C157,EX_N2_L79_H42_C157,Explicit,2,,42,79,157,,,L79 H42 L79 H42 L157 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",157],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,641,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_2a88fe4a74b41faf,2a88fe4a74b41faf092eb300d3ab8d7d24b0f738a1297d991af8f779916970d9,EX_N2_L79_H42_C158,EX_N2_L79_H42_C158,Explicit,2,,42,79,158,,,L79 H42 L79 H42 L158 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",158],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,642,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_bba5323b71f57764,bba5323b71f577644bac8edfc2e16a7497795272da22e9ecd69c3d479c041b2d,EX_N2_L79_H42_C159,EX_N2_L79_H42_C159,Explicit,2,,42,79,159,,,L79 H42 L79 H42 L159 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",159],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,643,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_932536a4b5b4c7d9,932536a4b5b4c7d99692e3e20d14fe2a6b6d1659f03aeecc8a656028fbf12631,EX_N2_L79_H42_C160,EX_N2_L79_H42_C160,Explicit,2,,42,79,160,,,L79 H42 L79 H42 L160 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",160],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,644,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_1fb1685ffb268a20,1fb1685ffb268a20c56c6ab270dc9fe33cb70ba30c1013d6556ba7d9239c66d6,EX_N2_L79_H42_C161,EX_N2_L79_H42_C161,Explicit,2,,42,79,161,,,L79 H42 L79 H42 L161 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",161],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,645,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_866cf98938b21a3e,866cf98938b21a3e98f6d3167e743ca38db6a6a434b5ccbfed07cde237ca5c7e,EX_N2_L79_H42_C162,EX_N2_L79_H42_C162,Explicit,2,,42,79,162,,,L79 H42 L79 H42 L162 H42 L79 H42 L79,"[[""L"",79],[""H"",42],[""L"",79],[""H"",42],[""L"",162],[""H"",42],[""L"",79],[""H"",42],[""L"",79]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,646,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_55093f31dd433c23,55093f31dd433c230d7e133ea7ef9e061463029cfa4e0a76ad2b3905659eeecc,EX_N2_L80_H42_C152,EX_N2_L80_H42_C152,Explicit,2,,42,80,152,,,L80 H42 L80 H42 L152 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",152],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,640,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_346896dd07b19566,346896dd07b19566c297d7e4e6a23dcabb6665003aab676f6f6485eb74be064f,EX_N2_L80_H42_C153,EX_N2_L80_H42_C153,Explicit,2,,42,80,153,,,L80 H42 L80 H42 L153 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",153],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,641,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_9d5bf9e0ff3722b2,9d5bf9e0ff3722b21b9eaffcaefced0328d3d16a7050a39f00721601d809b374,EX_N2_L80_H42_C154,EX_N2_L80_H42_C154,Explicit,2,,42,80,154,,,L80 H42 L80 H42 L154 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",154],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,642,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_2cd8baad4152183d,2cd8baad4152183d43249b7ec3f6487b67137fcc9415973d294881aa3a381e06,EX_N2_L80_H42_C155,EX_N2_L80_H42_C155,Explicit,2,,42,80,155,,,L80 H42 L80 H42 L155 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",155],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,643,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_aeffca830b04e592,aeffca830b04e592cd67ee60e60c62a31d38a0ce06689357ce4ca5e98df02999,EX_N2_L80_H42_C156,EX_N2_L80_H42_C156,Explicit,2,,42,80,156,,,L80 H42 L80 H42 L156 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",156],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,644,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_46ae06436effde3b,46ae06436effde3bcd49ba11a511e15be7dc18831834b99bbe603ef1c3107db2,EX_N2_L80_H42_C157,EX_N2_L80_H42_C157,Explicit,2,,42,80,157,,,L80 H42 L80 H42 L157 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",157],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,645,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_a2d16ad8bd73fc1c,a2d16ad8bd73fc1c3b39809c454ae5dc29745d9c5a38bbc5008be0cec96172e1,EX_N2_L80_H42_C158,EX_N2_L80_H42_C158,Explicit,2,,42,80,158,,,L80 H42 L80 H42 L158 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",158],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,646,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_2e9488043aea8a33,2e9488043aea8a339dd360045c9fdef18b08ed71bf79738dac5eee34cb8c2513,EX_N2_L80_H42_C159,EX_N2_L80_H42_C159,Explicit,2,,42,80,159,,,L80 H42 L80 H42 L159 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",159],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,647,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_4f8f4c5504adf535,4f8f4c5504adf5355265ad6d6e4e65a6d96b5836f7c3835ce475d1649cfea6b3,EX_N2_L80_H42_C160,EX_N2_L80_H42_C160,Explicit,2,,42,80,160,,,L80 H42 L80 H42 L160 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",160],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,648,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_71ddd589aae1ea67,71ddd589aae1ea67d359fc33fe8cfab509b458a9155929d97ff6a3e22591ddb6,EX_N2_L80_H42_C161,EX_N2_L80_H42_C161,Explicit,2,,42,80,161,,,L80 H42 L80 H42 L161 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",161],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,649,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_d0440e1d58cfd0dc,d0440e1d58cfd0dcc8bc5c45aaa16c2479d8f3ad612df327ef8d4d93a40bfda1,EX_N2_L80_H42_C162,EX_N2_L80_H42_C162,Explicit,2,,42,80,162,,,L80 H42 L80 H42 L162 H42 L80 H42 L80,"[[""L"",80],[""H"",42],[""L"",80],[""H"",42],[""L"",162],[""H"",42],[""L"",80],[""H"",42],[""L"",80]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,650,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_9c43055ace111e3a,9c43055ace111e3ab9eaed0946706ef63d99e7ea740ab17bd9f23c2e9eba2231,EX_N2_L81_H42_C152,EX_N2_L81_H42_C152,Explicit,2,,42,81,152,,,L81 H42 L81 H42 L152 H42 L81 H42 L81,"[[""L"",81],[""H"",42],[""L"",81],[""H"",42],[""L"",152],[""H"",42],[""L"",81],[""H"",42],[""L"",81]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,644,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_dee5d0594ed0947a,dee5d0594ed0947a3d61ae7dbd8f3a31893e8b93bbbcfb1db8eee2531a71020e,EX_N2_L81_H42_C153,EX_N2_L81_H42_C153,Explicit,2,,42,81,153,,,L81 H42 L81 H42 L153 H42 L81 H42 L81,"[[""L"",81],[""H"",42],[""L"",81],[""H"",42],[""L"",153],[""H"",42],[""L"",81],[""H"",42],[""L"",81]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,645,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_182760dcd09678a2,182760dcd09678a255370314e3fb06e962654a7ad83296058085e0189ad20fe3,EX_N2_L81_H42_C154,EX_N2_L81_H42_C154,Explicit,2,,42,81,154,,,L81 H42 L81 H42 L154 H42 L81 H42 L81,"[[""L"",81],[""H"",42],[""L"",81],[""H"",42],[""L"",154],[""H"",42],[""L"",81],[""H"",42],[""L"",81]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,646,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
GEO_e977da05ac485aa9,e977da05ac485aa9b795e773cb892b51a2bfae5efe8d798bd63e8aa140d89570,EX_N2_L81_H42_C155,EX_N2_L81_H42_C155,Explicit,2,,42,81,155,,,L81 H42 L81 H42 L155 H42 L81 H42 L81,"[[""L"",81],[""H"",42],[""L"",81],[""H"",42],[""L"",155],[""H"",42],[""L"",81],[""H"",42],[""L"",81]]","[""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",9,647,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,False,,2,accepted
