candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,corrected_proxy_peak_abs_angle_deg,corrected_proxy_angular_FWHM_deg,angular_fwhm_bounded,normal_window_response_0_5,normal_window_response_0_10,offaxis_20_60_response,offaxis_30_40_response,corrected_normal_offaxis_ratio,offaxis_peak_30_40_to_normal_ratio,offaxis_peak_20_60_to_normal_ratio,strongest_peak_angle,second_peak_angle,second_to_first_peak_ratio,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,near_normal_spectrum_0_5_peak,near_normal_spectrum_0_10_peak,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm,distance_to_R2_4B_OPT_06361,distance_to_R2_4B_OPT_06176,failure_mode,pass_level
R2_4D2_OPT_01592,8,4,321,66,81,0.8958,0.8197,0.8019,0.8906,0.1121,-0.1131,True,-23.060112,7.0,8.151,True,0.1447713676,0.4148157505,0.0554188689,0.0900170795,7.4851,0.217005,0.133599,7.0,36.0,0.092927,448.5,6.861,True,0.528806215,1.5151970345,0.807708,0.305184,0.192292,0.1054472,448.461,6.641,7.576,2024,1.471603,1.406593,spectral_peak_outside_450_456;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12063,9,6,251.0,61.0,66.0,0.767,0.906,0.8043,0.7801,-0.0336,-0.0177,True,-23.282561,7.5,9.014,True,0.0527385906,0.1675270959,0.0237252344,0.0695251077,7.061136,0.415008,0.14162,7.5,32.5,0.090051,448.75,4.168,True,0.9707976663,3.0837933272,0.744386,0.781411,0.255614,0.21929588,448.856,4.041,8.496,2273.0,1.088047,1.022665,peak_angle_gt7;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01768,5,12,180,18,46,0.8831,0.8235,0.8931,0.8566,-0.1223,0.0701,True,-23.702719,6.0,23.897,True,0.2273875508,0.489698773,0.0699192463,0.1122342004,7.003776,0.22919,0.14278,6.0,33.5,0.074625,447.75,5.2,True,4.1812639934,9.004713936,0.486704,0.948369,0.513296,0.49606934,447.826,5.049,11.849,2476,1.363844,1.385177,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12256,5,10,257.0,32.0,44.0,0.9342,0.7803,0.8264,0.8213,0.15,-0.076,True,-24.367801,6.0,24.833,True,0.232153311,0.4953385345,0.0860294721,0.0994841661,5.757777,0.200841,0.173678,6.0,34.0,0.07122,458.0,4.859,True,4.825176432,10.2953337687,0.42297,0.942308,0.57703,0.5553918,458.063,4.84,12.71,2224.0,1.402461,1.257325,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13208,10,12,330.0,66.0,85.0,0.75,1.0973,0.8359,0.8187,-0.1153,-0.0201,True,-24.418084,6.0,23.997,True,0.2367809679,0.5087342075,0.0758577689,0.1166845838,6.706422,0.229363,0.149111,6.0,33.5,0.073884,447.75,5.385,True,4.4377742868,9.5347510605,0.471773,0.982909,0.528227,0.52235862,447.696,5.158,12.051,3479.0,0.524256,0.896326,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12488,9,4,253.0,78.0,59.0,0.9109,0.7933,0.75,0.8505,-0.0943,-0.0459,True,-24.944722,6.0,7.014,True,0.2847456058,0.7574579119,0.1101000066,0.1848960457,6.879726,0.244101,0.145355,6.0,36.0,0.09646,451.5,5.453,True,0.35258038,0.9379066542,0.881652,0.352255,0.118348,0.06851966,451.5,5.404,6.533,2028.0,1.405662,1.453481,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_11898,8,11,257,12,62,1.0341,0.8451,0.837,0.7864,0.0639,-0.0384,True,-25.161791,6.0,23.593,True,0.2885828102,0.6262771847,0.0800252377,0.170059072,7.825996,0.27154,0.127779,6.0,33.0,0.077181,457.0,4.31,True,3.8000859566,8.2468776743,0.531115,0.977142,0.468885,0.46191885,457.033,4.182,11.25,2781,1.16679,0.995125,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01423,8,11,353,54,25,0.7531,0.9549,0.7802,0.7607,0.1465,0.0089,True,-25.419381,6.0,23.656,True,0.3625539655,0.7855002191,0.1022046541,0.1761736114,7.685562,0.224282,0.130114,6.0,34.0,0.076692,457.75,5.286,True,3.872792548,8.3906940325,0.522022,0.969295,0.477978,0.46843872,457.825,5.22,11.373,2800,1.011507,1.011263,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13304,9,12,267.0,50.0,19.0,1.0753,0.8401,0.7928,0.8587,-0.1159,0.0321,True,-25.639879,6.0,11.549,True,0.5991870122,1.3019063754,0.1636677785,0.319681486,7.954567,0.245549,0.125714,6.0,33.5,0.077527,449.5,4.431,True,3.689275682,8.0160140876,0.537509,0.958823,0.462491,0.4501126,449.489,4.337,11.164,3126.0,1.069928,1.232548,spectral_peak_outside_450_456;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12129,10,10,237.0,76.0,90,0.7847,0.75,0.8856,0.8144,0.1172,0.0133,True,-25.792505,8.0,6.415,True,0.0249273895,0.112226384,0.0196381373,0.0529598724,5.714716,0.471902,0.174987,8.0,33.5,0.099541,450.75,2.689,True,0.2073720589,0.9336162652,0.916785,0.94911,0.083215,0.08046198,450.814,2.5,6.17,2840.0,1.323788,0.949857,peak_angle_gt7;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12630,8,5,254.0,41.0,89.0,0.9256,0.8823,0.7994,0.75,0.0421,0.0597,True,-25.827179,7.5,9.892,True,0.074166845,0.2179276529,0.0315287738,0.079260349,6.912024,0.3637,0.144675,7.5,33.0,0.086621,458.0,5.213,True,1.2167804115,3.5753185834,0.683409,0.633807,0.316591,0.24123463,458.054,5.031,9.318,2061.0,1.317034,1.248313,peak_angle_gt7;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13262,9,11,265.0,73.0,22.0,1.1229,0.8704,0.8081,0.8664,-0.1211,0.0112,True,-26.407799,6.0,25.582,True,0.2314085787,0.4915064943,0.0963826421,0.1022965382,5.099533,0.208129,0.196096,6.0,33.5,0.069207,458.5,5.158,True,5.2051282967,11.0555726851,0.386584,0.943349,0.613416,0.59082781,458.387,5.082,13.201,3089.0,1.067911,1.281863,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12409,7,11,358.0,35.0,23.0,0.75,0.9394,0.7818,0.75,0.15,-0.0015,True,-26.840373,6.0,24.529,True,0.37127964,0.7971673386,0.1203789715,0.1673407745,6.622148,0.209919,0.151008,6.0,34.0,0.073642,458.25,5.538,True,4.450277004,9.5551037374,0.467301,0.970722,0.532699,0.52256153,458.22,5.515,12.111,2629.0,1.101878,1.120845,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12709,9,10,336.0,36.0,9.0,1.0916,0.75,1.1813,1.0562,0.0809,-0.0324,True,-26.994723,6.5,10.429,True,0.9399946854,2.2038870596,0.2602425435,0.3514666642,8.468589,0.159476,0.118083,6.5,36.0,0.082586,452.75,9.115,True,0.9435310571,2.2121783444,0.62423,0.000856,0.37577,0.13172863,452.654,9.035,10.025,3239.0,1.537073,1.473947,spectral_fwhm_gt8;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule,fail_corrected_proxy
R2_4D2_OPT_12104,9,9,241.0,60.0,90,0.7871,0.7625,0.7867,0.8738,0.1471,0.0396,True,-27.094816,7.5,7.52,True,0.0641638218,0.2322859832,0.035450555,0.0879826411,6.552393,0.378769,0.152616,7.5,34.0,0.095736,450.25,3.315,True,0.4625544973,1.6745406225,0.855934,0.84662,0.144066,0.1297034,450.292,3.208,6.972,2606.0,1.363635,0.979018,peak_angle_gt7;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12328,6,12,188.0,13.0,48.0,0.8352,0.7839,0.8335,0.866,-0.1412,0.1042,True,-27.222787,8.0,10.883,True,0.1472079235,0.418705471,0.0686537697,0.120722833,6.098798,0.288324,0.163967,8.0,34.0,0.08399,448.75,4.552,True,1.8967106323,5.3948394885,0.631214,0.946506,0.368786,0.35596269,448.858,4.312,10.032,2549.0,1.381013,1.381279,peak_angle_gt7;spectral_peak_outside_450_456;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13196,10,10,344.0,60.0,62.0,0.8522,1.0844,0.8679,0.7776,-0.0786,-0.0012,True,-27.473933,6.5,10.277,True,0.4830599195,1.148656054,0.1344974769,0.3539029402,8.540354,0.308102,0.117091,6.5,33.0,0.084133,456.5,4.574,True,2.3759770258,5.6497761145,0.650374,0.964448,0.349626,0.34154644,456.458,4.562,9.673,3227.0,0.466777,0.89706,spectral_peak_outside_450_456;30_40_resonance_risk;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12312,7,4,323.0,70.0,82.0,0.9276,0.7964,0.7917,0.9336,0.1288,-0.0971,True,-27.531887,6.0,9.84,True,1.0231535361,2.4382072869,0.2808707395,0.4466043136,8.680887,0.183169,0.115196,6.0,36.0,0.086602,452.0,7.591,True,1.0634869527,2.5343230964,0.695907,0.253913,0.304093,0.15662098,452.117,7.411,9.048,1911.0,1.536581,1.498832,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12277,9,4,328.0,52.0,73.0,0.8815,0.807,0.792,0.8878,0.1361,-0.1006,True,-27.645491,7.0,7.486,True,0.3044549738,0.9567701006,0.1383338014,0.1989688885,6.916387,0.207959,0.144584,7.0,36.5,0.095262,451.5,6.697,True,0.3511726116,1.1035833992,0.853199,0.314206,0.146801,0.08136194,451.534,6.46,6.971,2122.0,1.510927,1.373041,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12010,7,12,338.0,64.0,90,0.7768,0.8157,1.0689,0.75,0.1189,0.0914,True,-27.668684,7.5,9.335,True,0.1787291938,0.5306844075,0.0713307657,0.1779004837,7.439769,0.335228,0.134413,7.5,33.5,0.088867,457.0,4.934,True,1.1749512237,3.4886762523,0.728887,0.813859,0.271113,0.23831085,456.983,4.833,8.686,2922.0,1.154062,1.207696,peak_angle_gt7;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09487,10,4,254,80,56,0.9499,0.7679,0.7625,0.8906,-0.0926,-0.0572,True,-27.723518,7.0,7.266,True,0.2243031096,0.7347828604,0.1116610861,0.1740951269,6.580474,0.236934,0.151965,7.0,36.5,0.09675,454.25,5.718,True,0.2501538883,0.8194660783,0.883408,0.287381,0.116592,0.06258636,454.137,5.704,6.562,2170,1.47991,1.484197,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12514,10,8,257.0,73.0,13.0,1.0057,0.7914,0.9289,0.8949,-0.1363,-0.0542,True,-27.954407,9.0,8.794,True,0.0203998989,0.089417553,0.0175696054,0.0339806852,5.089332,0.380023,0.196489,9.0,34.5,0.092761,448.25,4.59,True,0.4357696016,1.9100806127,0.779125,0.644659,0.220875,0.16985891,448.197,4.571,8.129,2769.0,1.287975,1.366009,peak_angle_gt7;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12500,10,6,253.0,78.0,34.0,1.0155,0.8091,0.8576,0.8667,-0.133,-0.091,True,-28.10633,6.5,8.862,True,0.3570611306,0.9460573092,0.1176435517,0.2661638312,8.041727,0.28134,0.124351,6.5,34.5,0.089907,450.0,4.836,True,1.0636667332,2.8182560384,0.754749,0.625344,0.245251,0.18552567,450.031,4.732,8.282,2495.0,1.345189,1.418355,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_09406,10,7,253,76,26,1.0037,0.8316,0.9196,0.8927,-0.1297,-0.0847,True,-28.256491,6.0,8.776,True,0.6172727663,1.4700934494,0.1756059971,0.3870804498,8.371545,0.263303,0.119452,6.0,34.5,0.089294,450.5,5.124,True,1.1787450207,2.8072927044,0.752888,0.579247,0.247112,0.17952924,450.606,4.952,8.266,2676,1.269669,1.333679,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_07960,10,7,238,31,87,0.8942,1.2014,0.9066,0.8765,0.0885,-0.0428,True,-28.468927,7.5,11.99,True,0.1951048222,0.4915603415,0.0893965652,0.1373839784,5.498649,0.279485,0.181863,7.5,33.0,0.078299,458.25,5.532,True,2.3904676586,6.0227065904,0.541122,0.674321,0.458878,0.36173749,458.209,5.479,11.215,2969,1.167053,0.783038,peak_angle_gt7;spectral_peak_outside_450_456;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13215,10,12,325.0,68.0,80.0,0.7664,1.1779,0.9293,0.8264,-0.0668,-0.0203,True,-28.5773,6.0,23.589,True,0.4657006794,1.0107792788,0.1289449905,0.2731938739,7.838841,0.27028,0.12757,6.0,33.0,0.077236,448.75,5.034,True,3.7362493301,8.1093362549,0.531775,0.954562,0.468225,0.45439595,448.699,4.963,11.241,3622.0,0.450231,0.765247,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12913,7,12,324.0,90,59.0,0.8217,1.0151,0.9151,0.8387,-0.0711,-0.0512,True,-28.701559,6.0,24.502,True,0.3838440324,0.8246141459,0.1234009886,0.2073367347,6.682395,0.251435,0.149647,6.0,33.0,0.073883,448.0,5.279,True,4.3541923532,9.354134245,0.471049,0.952541,0.528951,0.51263365,448.093,5.241,12.061,3065.0,0.517541,1.018381,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12052,10,5,254.0,72.0,50.0,0.7985,0.8433,0.798,0.8114,-0.0454,0.0136,True,-28.725484,13.0,6.947,True,0.0001415919,0.0005141159,0.0007418964,0.0009719988,0.692975,1.890622,1.443053,13.0,34.0,0.103272,447.5,3.897,True,0.0398932557,0.1448511991,0.930743,0.645511,0.069257,0.05329916,447.524,3.839,6.363,2248.0,1.263644,1.20408,peak_angle_gt7;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12070,9,5,264.0,61.0,42.0,0.7641,0.8502,0.7672,0.8073,-0.0596,-0.0498,True,-28.836471,6.5,7.644,True,0.2071867025,0.5943543743,0.0837813942,0.2071733622,7.094109,0.348569,0.140962,6.5,34.0,0.094899,455.75,4.628,True,0.5297452245,1.5196747073,0.850979,0.590327,0.149021,0.10933841,455.655,4.56,6.977,2096.0,1.238186,1.225816,30_40_resonance_risk;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12945,8,12,335.0,72.0,50.0,0.9032,0.9766,0.922,0.8473,-0.04,-0.0784,True,-28.83788,6.0,23.742,True,0.410710334,0.887862078,0.1196740504,0.2454476516,7.419002,0.276448,0.134789,6.0,32.5,0.075998,457.75,5.387,True,3.9079080211,8.4480059271,0.509453,0.932591,0.490547,0.46905351,457.747,5.267,11.542,3212.0,0.54589,0.929304,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12308,7,4,326.0,60.0,76.0,0.9196,0.8346,0.8173,0.8884,0.1162,-0.0877,True,-28.929165,6.0,9.922,True,1.0437531668,2.440520867,0.2777455488,0.5103457613,8.786895,0.209113,0.113806,6.0,35.5,0.0852,451.0,7.373,True,1.3084229565,3.0593761338,0.6737,0.33795,0.3263,0.18588265,450.956,7.156,9.344,1910.0,1.444704,1.42999,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_01640,8,6,247,51,78,0.9332,0.9202,0.8525,0.7743,0.0103,0.0759,True,-29.012302,7.0,11.672,True,0.2495132529,0.6133141654,0.100963098,0.1939545103,6.074637,0.31624,0.164619,7.0,32.0,0.078571,448.25,5.191,True,2.592741506,6.3730686627,0.547506,0.746881,0.452494,0.37804664,448.344,5.066,11.11,2232,1.142057,1.118106,spectral_peak_outside_450_456;30_40_resonance_risk;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13205,9,10,334.0,46.0,68.0,0.8037,1.2054,0.8442,0.77,-0.0677,-0.0411,True,-29.410754,6.0,11.504,True,0.8499368232,1.8762345552,0.2305725285,0.5238370981,8.137286,0.279196,0.122891,6.0,33.0,0.078844,449.5,4.903,True,3.4202210628,7.550134044,0.560004,0.963298,0.439996,0.42949936,449.54,4.883,10.868,3122.0,0.423754,0.848368,spectral_peak_outside_450_456;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00633,9,12,262,16,12,0.8889,1.0022,1.1612,1.1972,0.0269,0.1094,True,-29.564975,6.5,11.3,True,0.8971751137,2.1179480796,0.2691130566,0.4060727108,7.870105,0.191729,0.127063,6.5,35.5,0.08091,454.75,8.597,True,1.0277164805,2.4261151621,0.5933,0.002793,0.4067,0.14308324,454.869,8.428,10.454,3777,1.423054,1.198742,spectral_fwhm_gt8;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule,fail_corrected_proxy
R2_4D2_OPT_07604,9,11,337,28,6,1.048,0.797,1.1681,1.0497,0.097,-0.0244,True,-29.754873,7.5,10.354,True,0.5697860693,1.6113778359,0.2287170295,0.2623477124,7.04529,0.16281,0.141939,7.5,36.5,0.085545,451.25,9.092,True,0.6285607353,1.7775949463,0.66656,0.001437,0.33344,0.11701533,451.333,8.847,9.535,3404,1.481883,1.387506,peak_angle_gt7;spectral_fwhm_gt8;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule,fail_corrected_proxy
R2_4D2_OPT_12265,5,11,260.0,22.0,30.0,0.9476,0.7666,0.9186,0.849,0.1229,-0.069,True,-29.824562,6.0,24.578,True,0.559571388,1.2001529645,0.1853254465,0.2672678075,6.475921,0.222695,0.154418,6.0,33.5,0.073155,457.25,5.013,True,4.3544371865,9.3392743281,0.460106,0.915039,0.539894,0.51007877,457.151,4.824,12.209,2403.0,1.410745,1.287286,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03038,10,7,340,53,61,0.8121,0.9839,1.1466,0.849,0.0168,0.1152,True,-29.873768,6.5,9.121,True,0.5625299768,1.3775427671,0.1636957302,0.3748647143,8.415264,0.272126,0.118832,6.5,34.5,0.088724,456.0,7.319,True,0.9201898881,2.2533926669,0.735103,0.293691,0.264897,0.14328246,456.041,7.218,8.522,2876,1.087933,1.151434,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12817,7,8,257.0,16.0,13.0,1.0515,0.763,1.123,1.0672,0.0853,0.0778,True,-30.046806,6.5,12.235,True,0.8816094599,2.0046667546,0.3004121103,0.3189065846,6.673056,0.159082,0.149856,6.5,35.5,0.076346,449.75,8.736,True,1.3320638529,3.0289422269,0.514791,0.005166,0.485209,0.17145269,449.63,8.728,11.507,2527.0,1.647693,1.493161,spectral_fwhm_gt8;spectral_peak_outside_450_456;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12190,9,4,344.0,35.0,31.0,0.8434,0.7696,0.7888,1.1347,0.115,0.0158,True,-30.163273,8.0,6.937,True,0.1026016944,0.4954989731,0.0884241958,0.1064964665,5.603658,0.214928,0.178455,8.0,37.5,0.098717,453.75,7.129,True,0.1051512149,0.5078114872,0.901111,0.161993,0.098889,0.0450237,453.672,7.1,6.411,2120.0,1.654541,1.510638,peak_angle_gt7;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_13278,9,12,270.0,50.0,15.0,1.0744,0.8774,0.8385,0.884,-0.0932,0.0215,True,-30.363929,6.0,24.977,True,0.4322514274,0.9197842127,0.1715205489,0.2065380107,5.362531,0.224551,0.186479,6.0,33.5,0.070019,457.75,5.275,True,5.0788943024,10.8073368892,0.401773,0.951028,0.598227,0.57918452,457.739,5.027,12.996,3217.0,1.023063,1.161775,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08978,8,8,248,74,69,0.8232,0.9177,0.8552,1.0741,-0.072,0.1284,True,-30.737522,6.5,9.649,True,0.6197609867,1.5900291232,0.191971177,0.4360389491,8.282645,0.274233,0.120734,6.5,34.5,0.087539,450.25,5.754,True,1.1248958205,2.8859788754,0.711989,0.444995,0.288011,0.18411022,450.351,5.708,8.86,2690,1.102786,1.118308,offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12998,7,11,229.0,90,66.0,0.9502,0.7918,0.98,0.8285,0.0985,-0.1243,True,-30.90756,6.0,9.73,True,1.1527426321,2.6819365806,0.3057209686,0.8228798545,8.772498,0.306823,0.113993,6.0,33.5,0.086039,454.75,4.267,True,1.9496776788,4.5360618596,0.690011,0.839126,0.309989,0.27757451,454.797,4.126,9.118,2766.0,1.298185,1.135482,30_40_resonance_risk;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12916,9,12,333.0,73.0,50.0,0.8236,1.011,0.9606,0.8412,-0.072,-0.0376,True,-31.100814,6.0,10.597,True,1.1331210068,2.5892299043,0.2949693805,0.7868064905,8.777962,0.303877,0.113922,6.0,33.0,0.083269,450.5,4.943,True,2.5184937635,5.7548658329,0.636941,0.909615,0.363059,0.34172884,450.441,4.766,9.836,3362.0,0.4604,0.866469,30_40_resonance_risk;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
R2_4D2_OPT_12423,8,10,347.0,59.0,14.0,0.75,1.0005,0.765,0.75,0.15,0.0378,True,-31.216674,6.0,24.757,True,0.6645525033,1.4200606971,0.2378552014,0.2883398535,5.970274,0.203048,0.167497,6.0,34.0,0.071827,448.25,5.897,True,4.6982218004,10.0394778316,0.434124,0.938475,0.565876,0.54324634,448.207,5.706,12.559,2688.0,1.071419,1.083025,angular_fwhm_gt15;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12962,9,10,327.0,26.0,33.0,0.8509,1.2363,1.1715,1.1504,0.1136,0.0047,True,-31.288882,6.5,12.432,True,1.2121898505,2.8033269009,0.4441420868,0.4068989245,6.311779,0.145149,0.158434,6.5,36.0,0.07638,454.5,9.522,True,1.2947864262,2.9943408767,0.512767,5.9e-05,0.487233,0.17055013,454.459,9.461,11.547,3663.0,1.245954,1.061356,spectral_fwhm_gt8;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule,fail_corrected_proxy
R2_4D2_OPT_12021,8,12,337.0,60.0,78.0,0.75,0.8594,1.0097,0.7943,0.1115,0.0512,True,-31.317696,7.0,9.433,True,0.5073675949,1.391326503,0.1758677074,0.4546581089,7.911211,0.32678,0.126403,7.0,33.5,0.088332,455.75,4.751,True,1.4273563996,3.9141616606,0.722767,0.888861,0.277233,0.25720591,455.753,4.507,8.739,3063.0,0.976188,0.957811,30_40_resonance_risk;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold,fail_corrected_proxy
