path,read_status,terms_hit,line_numbers,evidence_snippets,supports_sio2_tio2,supports_453_or_450,supports_100_52_nm,supports_m8,supports_dipole_source,supports_planewave
F:\wc_312\MDC_green_angle\angle_54_p0.log,ok,ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_55_p0.log,ok,ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_56_p0.log,ok,ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_57_p0.log,ok,52;ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70;81,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data | L81: total FDTD solver speed on 13 processes (Mnodes/s): 152.757518,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_58_p0.log,ok,ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_59_p0.log,ok,52;ITO;MDC;source,11;16;39;41;47;48;49;50;61;67;68;69,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L16: Peak memory used by end of initialization: 0.078526 GiB | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 27.7837% complete. Elapsed simulation time: 2.77837e-13 secs. Max time remaining: 3 secs. Auto Shutoff: 0.00365296 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_5_p0.log,ok,100;ITO;MDC;source,11;39;41;47;48;49;50;64;69;70;71;72,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L64: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 9.79196e-06 | L69: collecting TM monitor data | L70: collecting TE monitor data | L71: collecting TM source data | L72: collecting TE source data",false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_60_p0.log,ok,52;ITO;MDC;source,11;39;41;47;48;49;50;63;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L63: 99.9991% complete. Elapsed simulation time: 9.99991e-13 secs. Max time remaining: 0 secs. Auto Shutoff: 0.000120852 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_61_p0.log,ok,100;ITO;MDC;source,11;39;41;47;48;49;50;63;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L63: 99.9991% complete. Elapsed simulation time: 9.99991e-13 secs. Max time remaining: 0 secs. Auto Shutoff: 7.91009e-05 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_6_p0.log,ok,ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_7_p0.log,ok,ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_8_p0.log,ok,ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data,false,false,false,false,false,false
F:\wc_312\MDC_green_angle\angle_9_p0.log,ok,52;ITO;MDC;source,11;39;41;47;48;49;50;67;68;69;70;81,L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data | L81: total FDTD solver speed on 13 processes (Mnodes/s): 152.318567,false,false,false,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_10_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;56;62;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L56: 0.1526% complete. Elapsed simulation time: 1.526e-15 secs. Max time remaining: 1 min, 35 secs. Auto Shutoff: 1 | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.7726e-06 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_11_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;62;67;68;69;70,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.11434e-06 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_12_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;56;62;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L56: 0.152984% complete. Elapsed simulation time: 1.52984e-15 secs. Max time remaining: 1 min, 8 secs. Auto Shutoff: 1 | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 9.58226e-06 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_13_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;62;67;68;69;70,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.88787e-06 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_14_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;62;67;68;69;70,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.82263e-06 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_15_p0.log,ok,100;450;52;ITO;MDC;source,11;39;41;47;48;49;50;58;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L58: 3.14509% complete. Elapsed simulation time: 3.14509e-14 secs. Max time remaining: 8 secs. Auto Shutoff: 1 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.59915e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,true,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_16_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;56;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L56: 0.151002% complete. Elapsed simulation time: 1.51002e-15 secs. Max time remaining: 1 min, 29 secs. Auto Shutoff: 1 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.62858e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_17_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;56;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L56: 0.152209% complete. Elapsed simulation time: 1.52209e-15 secs. Max time remaining: 1 min, 44 secs. Auto Shutoff: 1 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.67346e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_18_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.43716e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_10d22_19_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.04419e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
