theta_index,delta_theta_deg,L1_nm,W1_nm,L2_nm,W2_nm,D_nm,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,direct_headroom_over_60_nm,periodic_headroom_over_60_nm,nearest_direct_pair,nearest_periodic_pair,global_nearest_pair,direct_overlap_or_touch,no_direct_or_periodic_overlap_or_touch,cell_containment_pass,current_inherited_gate_pass,geometry_hash_sha256,scan_method
716,87.16,258,88,198,78,217,72.189257567116,70.189257567116,70.189257567116,12.189257567116,10.189257567116,"{""distance_nm"": 72.18925756711558, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.04694127422664, 64.5], ""point_b_nm"": [-34.04694127422663, -7.689257567115574], ""touch_or_overlap"": false}","{""distance_nm"": 70.18925756711556, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.04694127422664, 152.5], ""point_b_nm"": [34.04694127422663, 222.68925756711556], ""touch_or_overlap"": false}","{""distance_nm"": 70.18925756711556, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.04694127422664, 152.5], ""point_b_nm"": [34.04694127422663, 222.68925756711556], ""touch_or_overlap"": false}",True,True,True,True,69d49c6ea53438c34b768ad7936e16dfb71d1a56fcfd5ef7f2a72a46e65863b3,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
717,87.17,258,88,198,78,217,72.195201414775,70.195201414776,70.195201414776,12.195201414775,10.195201414776,"{""distance_nm"": 72.1952014147755, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.06453554934107, 64.5], ""point_b_nm"": [-34.06453554934107, -7.6952014147754975], ""touch_or_overlap"": false}","{""distance_nm"": 70.19520141477551, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.06453554934107, 152.5], ""point_b_nm"": [34.06453554934107, 222.6952014147755], ""touch_or_overlap"": false}","{""distance_nm"": 70.19520141477551, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.06453554934107, 152.5], ""point_b_nm"": [34.06453554934107, 222.6952014147755], ""touch_or_overlap"": false}",True,True,True,True,c4f066c65e5fb2c9cf308a21145482bd1371b638fe149d0242e519b52efeae20,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
718,87.18,258,88,198,78,217,72.201148333125,70.201148333125,70.201148333125,12.201148333125,10.201148333125,"{""distance_nm"": 72.2011483331252, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.08212878679046, 64.5], ""point_b_nm"": [-34.08212878679045, -7.701148333125201], ""touch_or_overlap"": false}","{""distance_nm"": 70.20114833312519, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.08212878679046, 152.5], ""point_b_nm"": [34.08212878679045, 222.7011483331252], ""touch_or_overlap"": false}","{""distance_nm"": 70.20114833312519, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.08212878679046, 152.5], ""point_b_nm"": [34.08212878679045, 222.7011483331252], ""touch_or_overlap"": false}",True,True,True,True,7b506dddd54f5119618246f6565323e40335de6999905fd9e82def7da156fff9,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
719,87.19,258,88,198,78,217,72.207098321983,70.207098321983,70.207098321983,12.207098321983,10.207098321983,"{""distance_nm"": 72.20709832198347, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.09972098603875, 64.5], ""point_b_nm"": [-34.09972098603876, -7.707098321983471], ""touch_or_overlap"": false}","{""distance_nm"": 70.2070983219835, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.09972098603875, 152.5], ""point_b_nm"": [34.09972098603876, 222.7070983219835], ""touch_or_overlap"": false}","{""distance_nm"": 70.2070983219835, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.09972098603875, 152.5], ""point_b_nm"": [34.09972098603876, 222.7070983219835], ""touch_or_overlap"": false}",True,True,True,True,f1a6d837c3d9984aaa4416f534be693b7477f4fa4c197b2bc65af1289dbbac57,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
720,87.20,258,88,198,78,217,72.213051381169,70.213051381169,70.213051381169,12.213051381169,10.213051381169,"{""distance_nm"": 72.21305138116911, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.11731214655023, 64.5], ""point_b_nm"": [-34.117312146550226, -7.71305138116911], ""touch_or_overlap"": false}","{""distance_nm"": 70.2130513811691, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.11731214655023, 152.5], ""point_b_nm"": [34.117312146550226, 222.7130513811691], ""touch_or_overlap"": false}","{""distance_nm"": 70.2130513811691, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.11731214655023, 152.5], ""point_b_nm"": [34.117312146550226, 222.7130513811691], ""touch_or_overlap"": false}",True,True,True,True,6d57b8b10b9ae18786fc9232e7f639161cdc670a2b533317aa1ae823a4d46d6c,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
721,87.21,258,88,198,78,217,72.219007510501,70.219007510501,70.219007510501,12.219007510501,10.219007510501,"{""distance_nm"": 72.21900751050076, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.13490226778889, 64.5], ""point_b_nm"": [-34.13490226778888, -7.719007510500761], ""touch_or_overlap"": false}","{""distance_nm"": 70.21900751050077, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.13490226778889, 152.5], ""point_b_nm"": [34.13490226778888, 222.71900751050077], ""touch_or_overlap"": false}","{""distance_nm"": 70.21900751050077, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.13490226778889, 152.5], ""point_b_nm"": [34.13490226778888, 222.71900751050077], ""touch_or_overlap"": false}",True,True,True,True,8c6d477fd9ff4c2d4a83c462c47bb0555fd799790f8b0baa99a3a44b662462c7,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
722,87.22,258,88,198,78,217,72.224966709797,70.224966709797,70.224966709797,12.224966709797,10.224966709797,"{""distance_nm"": 72.224966709797, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.15249134921899, 64.5], ""point_b_nm"": [-34.152491349218984, -7.724966709797004], ""touch_or_overlap"": false}","{""distance_nm"": 70.22496670979703, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.15249134921899, 152.5], ""point_b_nm"": [34.152491349218984, 222.72496670979703], ""touch_or_overlap"": false}","{""distance_nm"": 70.22496670979703, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.15249134921899, 152.5], ""point_b_nm"": [34.152491349218984, 222.72496670979703], ""touch_or_overlap"": false}",True,True,True,True,d914fcf18c7c8b1caf6e1d70bf0113c6e933f6f8882e1cf89b02b3870ed70dff,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
723,87.23,258,88,198,78,217,72.230928978876,70.230928978876,70.230928978876,12.230928978876,10.230928978876,"{""distance_nm"": 72.2309289788763, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.17007939030472, 64.5], ""point_b_nm"": [-34.17007939030473, -7.730928978876301], ""touch_or_overlap"": false}","{""distance_nm"": 70.2309289788763, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.17007939030472, 152.5], ""point_b_nm"": [34.17007939030473, 222.7309289788763], ""touch_or_overlap"": false}","{""distance_nm"": 70.2309289788763, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.17007939030472, 152.5], ""point_b_nm"": [34.17007939030473, 222.7309289788763], ""touch_or_overlap"": false}",True,True,True,True,23b53ecc76625967b409e083673544ad3d4bf8ccd89e90714d52458af811a102,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
724,87.24,258,88,198,78,217,72.236894317557,70.236894317557,70.236894317557,12.236894317557,10.236894317557,"{""distance_nm"": 72.23689431755702, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.18766639051029, 64.5], ""point_b_nm"": [-34.187666390510294, -7.736894317557017], ""touch_or_overlap"": false}","{""distance_nm"": 70.23689431755702, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.18766639051029, 152.5], ""point_b_nm"": [34.187666390510294, 222.73689431755702], ""touch_or_overlap"": false}","{""distance_nm"": 70.23689431755702, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.18766639051029, 152.5], ""point_b_nm"": [34.187666390510294, 222.73689431755702], ""touch_or_overlap"": false}",True,True,True,True,b7e2e4b9da5a32c745386f7e6d26b00fbd01fdd96da356b41a762aee74121ac8,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
725,87.25,258,88,198,78,217,72.242862725657,70.242862725657,70.242862725657,12.242862725657,10.242862725657,"{""distance_nm"": 72.24286272565747, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.205252349300025, 64.5], ""point_b_nm"": [-34.205252349300025, -7.742862725657477], ""touch_or_overlap"": false}","{""distance_nm"": 70.24286272565746, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.205252349300025, 152.5], ""point_b_nm"": [34.205252349300025, 222.74286272565746], ""touch_or_overlap"": false}","{""distance_nm"": 70.24286272565746, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.205252349300025, 152.5], ""point_b_nm"": [34.205252349300025, 222.74286272565746], ""touch_or_overlap"": false}",True,True,True,True,4dfdd45e5106123bbe509759cf0c6b0b18de968f13f0ff89b834beed4d00bde7,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
726,87.26,258,88,198,78,217,72.248834202996,70.248834202996,70.248834202996,12.248834202996,10.248834202996,"{""distance_nm"": 72.24883420299582, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.22283726613816, 64.5], ""point_b_nm"": [-34.22283726613817, -7.748834202995829], ""touch_or_overlap"": false}","{""distance_nm"": 70.24883420299582, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.22283726613816, 152.5], ""point_b_nm"": [34.22283726613817, 222.74883420299582], ""touch_or_overlap"": false}","{""distance_nm"": 70.24883420299582, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.22283726613816, 152.5], ""point_b_nm"": [34.22283726613817, 222.74883420299582], ""touch_or_overlap"": false}",True,True,True,True,2cf8f20c1a174e6ed873fdf9fa3528dd6789f8fa192abb69bddea54d1c19b7a1,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
727,87.27,258,88,198,78,217,72.254808749390,70.254808749390,70.254808749390,12.254808749390,10.254808749390,"{""distance_nm"": 72.25480874939018, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.24042114048906, 64.5], ""point_b_nm"": [-34.24042114048907, -7.754808749390173], ""touch_or_overlap"": false}","{""distance_nm"": 70.25480874939018, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.24042114048906, 152.5], ""point_b_nm"": [34.24042114048907, 222.75480874939018], ""touch_or_overlap"": false}","{""distance_nm"": 70.25480874939018, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.24042114048906, 152.5], ""point_b_nm"": [34.24042114048907, 222.75480874939018], ""touch_or_overlap"": false}",True,True,True,True,60f77a3a64e8003b4926a2830702b39d03d0fb5d37beb1639dd6963425190b69,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
728,87.28,258,88,198,78,217,72.260786364659,70.260786364659,70.260786364659,12.260786364659,10.260786364659,"{""distance_nm"": 72.26078636465857, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.25800397181713, 64.5], ""point_b_nm"": [-34.258003971817125, -7.760786364658566], ""touch_or_overlap"": false}","{""distance_nm"": 70.26078636465854, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.25800397181713, 152.5], ""point_b_nm"": [34.258003971817125, 222.76078636465854], ""touch_or_overlap"": false}","{""distance_nm"": 70.26078636465854, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.25800397181713, 152.5], ""point_b_nm"": [34.258003971817125, 222.76078636465854], ""touch_or_overlap"": false}",True,True,True,True,6fe2e3f260a60ce133dea60cb1466f08f03135c2969e5518bcf347b84ee4b886,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
729,87.29,258,88,198,78,217,72.266767048619,70.266767048619,70.266767048619,12.266767048619,10.266767048619,"{""distance_nm"": 72.26676704861886, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.275585759586704, 64.5], ""point_b_nm"": [-34.27558575958669, -7.766767048618865], ""touch_or_overlap"": false}","{""distance_nm"": 70.26676704861885, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.275585759586704, 152.5], ""point_b_nm"": [34.27558575958669, 222.76676704861885], ""touch_or_overlap"": false}","{""distance_nm"": 70.26676704861885, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.275585759586704, 152.5], ""point_b_nm"": [34.27558575958669, 222.76676704861885], ""touch_or_overlap"": false}",True,True,True,True,6ca57aaeb34478d47fcc19ad5a305762bd3e5e792d6d73526f5e0ba6f96f742d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
730,87.30,258,88,198,78,217,72.272750801089,70.272750801089,70.272750801089,12.272750801089,10.272750801089,"{""distance_nm"": 72.2727508010889, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.2931665032622, 64.5], ""point_b_nm"": [-34.293166503262206, -7.772750801088907], ""touch_or_overlap"": false}","{""distance_nm"": 70.2727508010889, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.2931665032622, 152.5], ""point_b_nm"": [34.293166503262206, 222.7727508010889], ""touch_or_overlap"": false}","{""distance_nm"": 70.2727508010889, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.2931665032622, 152.5], ""point_b_nm"": [34.293166503262206, 222.7727508010889], ""touch_or_overlap"": false}",True,True,True,True,7a6b8d5d8bd891a5ecc7c8e7ce5cd79a592ef1f0bea8495ae220132b4a3e439a,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
731,87.31,258,88,198,78,217,72.278737621886,70.278737621886,70.278737621886,12.278737621886,10.278737621886,"{""distance_nm"": 72.27873762188642, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.31074620230814, 64.5], ""point_b_nm"": [-34.31074620230813, -7.778737621886416], ""touch_or_overlap"": false}","{""distance_nm"": 70.27873762188639, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.31074620230814, 152.5], ""point_b_nm"": [34.31074620230813, 222.7787376218864], ""touch_or_overlap"": false}","{""distance_nm"": 70.27873762188639, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.31074620230814, 152.5], ""point_b_nm"": [34.31074620230813, 222.7787376218864], ""touch_or_overlap"": false}",True,True,True,True,d91a891851b37607e6e4e3f54480955d7d1af8eccfac2975dc956606524a776a,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
732,87.32,258,88,198,78,217,72.284727510829,70.284727510829,70.284727510829,12.284727510829,10.284727510829,"{""distance_nm"": 72.28472751082903, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.32832485618897, 64.5], ""point_b_nm"": [-34.328324856188964, -7.784727510829029], ""touch_or_overlap"": false}","{""distance_nm"": 70.28472751082904, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.32832485618897, 152.5], ""point_b_nm"": [34.328324856188964, 222.78472751082904], ""touch_or_overlap"": false}","{""distance_nm"": 70.28472751082904, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.32832485618897, 152.5], ""point_b_nm"": [34.328324856188964, 222.78472751082904], ""touch_or_overlap"": false}",True,True,True,True,a921be685209c633f6d6f3f338b05fc3c70bd1da5f11b8211534b4563875e1b0,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
733,87.33,258,88,198,78,217,72.290720467734,70.290720467734,70.290720467734,12.290720467734,10.290720467734,"{""distance_nm"": 72.29072046773429, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.34590246436923, 64.5], ""point_b_nm"": [-34.34590246436923, -7.7907204677342845], ""touch_or_overlap"": false}","{""distance_nm"": 70.29072046773427, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.34590246436923, 152.5], ""point_b_nm"": [34.34590246436923, 222.79072046773427], ""touch_or_overlap"": false}","{""distance_nm"": 70.29072046773427, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.34590246436923, 152.5], ""point_b_nm"": [34.34590246436923, 222.79072046773427], ""touch_or_overlap"": false}",True,True,True,True,b3178a158579f883a7a13e90d0e353815bd2b784e66b37923c7842110888d584,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
734,87.34,258,88,198,78,217,72.296716492420,70.296716492420,70.296716492420,12.296716492420,10.296716492420,"{""distance_nm"": 72.2967164924196, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.363479026313485, 64.5], ""point_b_nm"": [-34.36347902631348, -7.796716492419604], ""touch_or_overlap"": false}","{""distance_nm"": 70.29671649241959, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.363479026313485, 152.5], ""point_b_nm"": [34.36347902631348, 222.7967164924196], ""touch_or_overlap"": false}","{""distance_nm"": 70.29671649241959, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.363479026313485, 152.5], ""point_b_nm"": [34.36347902631348, 222.7967164924196], ""touch_or_overlap"": false}",True,True,True,True,b8d909d8bb0c97751048ec7778a377c0f62a8b3baaa9ebbb252bf2756c66c8e4,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
