candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,pass_level,failure_mode,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,normal_peak_strength,offaxis_peak_strength_20_30,normal_offaxis_ratio,eta10_proxy,eta25_proxy,peak_angle_abs_deg_453,angular_fwhm_deg_453,angular_fwhm_bounded,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm
R2_4B_OPT_03710,7,5,350,55,53,0.8767,0.8219,1.0948,1.2094,0.1014,0.0089,True,-124.882668,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.773888,0.001926,0.226112,0.07942234,0.0,0.0,0.095846,0.062188,0.180768,30.5,10.649,True,461.0,999.0,False,479.039,8.865,10.36,2244
R2_4B_OPT_00770,9,7,246,67,74,1.0261,0.8086,0.9164,1.2049,0.0871,-0.1208,True,-124.886009,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.710182,0.276029,0.289818,0.1534352,0.0,0.0,0.0,0.0,0.0,25.5,11.45,True,461.0,999.0,False,482.163,6.825,10.782,2783
R2_4B_OPT_04165,6,4,285,15,89,0.8409,1.1019,1.2085,0.8712,-0.0979,0.1482,True,-124.887429,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.325162,0.084906,0.674838,0.27343662,0.0,0.0,0.0,0.0,0.0,21.5,16.468,True,461.0,999.0,False,502.45,9.952,15.514,1919
R2_4B_OPT_01955,9,9,198,71,4,0.9677,0.9905,1.1283,1.1437,-0.0108,0.0418,True,-124.888541,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.337881,0.002221,0.662119,0.23269747,0.0,0.0,0.0,0.0,0.0,21.5,16.482,True,461.0,999.0,False,518.671,10.355,15.315,3176
R2_4B_OPT_01522,4,5,283,10,84,0.7916,0.8118,0.7769,1.0375,0.0538,-0.0827,True,-124.890228,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.475654,0.23271,0.524346,0.26283453,0.0,0.0,0.0,0.0,0.0,23.0,14.628,True,461.0,999.0,False,494.914,8.515,13.645,1590
R2_4B_OPT_03516,5,8,293,52,39,0.8237,0.8335,0.9622,1.113,-0.1367,-0.0412,True,-124.892269,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.502348,0.22267,0.497652,0.24620646,0.0,0.0,0.0,0.0,0.0,23.5,14.028,True,461.0,999.0,False,506.272,8.536,13.345,2311
R2_4B_OPT_03158,6,10,350,16,78,0.8772,0.7951,1.189,1.2188,-0.1012,-0.1275,True,-124.897034,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.702027,0.0026,0.297973,0.10479401,0.0,0.0,0.0,0.0,0.0,25.5,11.588,True,461.0,999.0,False,500.584,9.203,10.894,3042
R2_4B_OPT_03362,7,7,199,12,39,0.9669,0.9218,0.9807,1.1546,0.1081,-0.0847,True,-124.898339,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.432685,0.139131,0.567315,0.24986536,0.0,0.0,0.0,0.0,0.0,22.5,15.354,True,461.0,999.0,False,527.294,9.244,14.165,2416
R2_4B_OPT_05652,9,7,200,15,59,1.0504,0.8916,1.1105,0.9004,-0.0862,0.0717,True,-124.899109,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.450663,0.191816,0.549337,0.26075945,0.0,0.0,0.0,0.0,0.0,23.0,14.739,True,461.0,999.0,False,507.34,8.898,13.966,2606
R2_4B_OPT_03421,6,4,286,52,11,0.7599,0.8284,1.0097,1.1318,-0.1147,-0.0216,True,-124.89928,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.617689,0.022106,0.382311,0.13930223,0.0,0.0,0.0,3e-06,3.1e-05,24.5,12.866,True,461.0,999.0,False,486.197,8.871,11.93,1750
R2_4B_OPT_00460,5,4,193,19,56,0.8995,0.9159,0.7923,1.1374,-0.08,-0.062,True,-124.899424,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.37529,0.160548,0.62471,0.28384072,0.0,0.0,0.0,0.0,0.0,22.0,15.993,True,461.0,999.0,False,501.489,9.475,14.889,1583
R2_4B_OPT_00842,10,5,356,26,76,0.7672,0.7768,0.9608,1.1216,-0.1101,0.1302,True,-124.901086,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456;top_mirror_too_strong,0.920048,0.110028,0.079952,0.03370111,5.164e-05,0.00033552,0.153906,0.071131,0.097401,33.5,9.104,True,461.0,999.0,False,462.474,7.717,8.737,2450
R2_4B_OPT_00576,8,4,305,35,82,1.0397,0.8684,1.0776,0.7599,-0.1206,0.0551,True,-124.904813,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.492247,0.224759,0.507753,0.25189295,0.0,0.0,0.0,0.0,0.0,23.5,14.185,True,445.0,999.0,False,417.836,8.694,13.481,2082
R2_4B_OPT_03481,9,8,209,64,79,0.8556,0.7918,0.9067,0.8725,-0.0892,-0.0744,True,-124.905322,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456;top_mirror_too_strong,0.924152,0.755978,0.075848,0.06381739,0.0,0.0,0.0,0.0,0.0,26.5,8.408,True,445.0,999.0,False,406.523,3.879,8.113,2545
R2_4B_OPT_04190,8,6,354,41,75,1.0472,0.9381,1.1559,1.2009,0.0847,-0.0507,True,-124.90817,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.237652,0.000377,0.762348,0.2670089,0.0,0.0,0.000296,0.006762,0.050393,21.0,17.991,True,445.0,999.0,False,413.689,11.459,16.607,2739
R2_4B_OPT_02601,4,7,290,69,1,0.8224,0.8146,1.0606,1.0476,0.0254,0.0603,True,-124.908249,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.519414,0.029536,0.480586,0.17743166,0.0,0.0,0.0,0.0,0.0,23.5,14.228,True,461.0,999.0,False,493.039,9.342,13.141,1977
R2_4B_OPT_05340,8,4,320,38,56,0.7671,0.8211,1.0307,0.9265,0.0963,-0.0377,True,-124.911431,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.822618,0.071933,0.177382,0.07037739,5e-08,4.9e-07,0.096774,0.064678,0.156405,31.0,10.212,True,445.0,999.0,False,436.424,8.001,9.758,1979
R2_4B_OPT_04053,5,5,271,50,47,0.7974,0.8798,1.1066,0.9633,0.0803,-0.1169,True,-124.912244,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.487966,0.060689,0.512034,0.19941065,0.0,0.0,0.0,0.0,0.0,23.5,14.278,True,461.0,999.0,False,490.014,9.154,13.539,1789
R2_4B_OPT_00934,7,6,255,58,90,0.7809,1.0403,1.2145,0.9595,-0.1498,-0.114,True,-124.914951,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.396175,0.045549,0.603825,0.229216,0.0,0.0,0.0,0.0,0.0,22.5,15.562,True,461.0,999.0,False,509.094,9.502,14.638,2383
R2_4B_OPT_04126,7,11,212,23,8,1.0595,0.9988,1.2483,0.9701,-0.1265,0.0553,True,-124.91505,fail_proxy,angular_fwhm_broad;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.121078,0.058916,0.878922,0.3412813,0.0,0.0,0.0,0.0,0.0,8.0,33.688,True,461.0,999.0,False,518.546,10.975,17.075,3115
R2_4B_OPT_05724,8,4,235,27,87,0.8424,1.0846,1.1463,0.8987,-0.1056,0.124,True,-124.916015,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.500865,0.080215,0.499135,0.20072227,1.005e-05,0.00010433,0.096339,0.052744,0.305634,29.0,14.525,True,445.0,999.0,False,438.365,8.84,13.795,2172
R2_4B_OPT_00348,8,11,280,56,15,1.0678,0.9258,1.2038,1.1827,0.1383,0.0479,True,-124.916274,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.311838,9.9e-05,0.688162,0.24090105,0.0,0.0,0.0,0.0,0.0,21.5,16.828,True,461.0,999.0,False,505.183,10.368,15.674,3531
R2_4B_OPT_05262,4,8,359,61,77,0.7792,0.8931,1.2067,1.0506,-0.0519,-0.0063,True,-124.916754,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.327408,0.000951,0.672592,0.2358228,0.0,0.0,0.001903,0.040727,0.36402,25.0,16.916,True,461.0,999.0,False,489.557,11.08,15.742,2360
R2_4B_OPT_01945,10,9,283,35,12,1.0325,0.8344,0.9053,1.1161,0.0864,0.1152,True,-124.917389,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.73182,0.46482,0.26818,0.17488893,0.0,0.0,0.0,0.0,0.0,26.0,11.217,True,461.0,999.0,False,481.958,6.196,10.57,3135
R2_4B_OPT_01612,7,9,284,24,1,0.8124,0.9271,1.0655,1.0207,-0.0028,-0.0968,True,-124.917604,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.633067,0.095119,0.366933,0.15111309,0.0,0.0,0.0,0.0,0.0,25.0,12.47,True,461.0,999.0,False,486.475,8.431,11.743,2673
R2_4B_OPT_04714,9,4,312,83,21,0.845,0.79,1.1542,0.9131,-0.0358,0.1314,True,-124.919868,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456;top_mirror_too_strong,0.942335,0.071263,0.057665,0.0228539,0.0,0.0,0.0,0.0,0.0,26.5,8.348,True,445.0,999.0,False,420.853,7.355,7.881,2131
R2_4B_OPT_00608,10,6,355,83,30,0.752,0.8166,0.8693,0.827,0.1398,-0.0711,True,-124.92,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.878827,0.717566,0.121173,0.09892804,0.0,0.0,0.0,0.0,0.0,27.0,9.389,True,461.0,999.0,False,473.177,5.017,8.715,2452
R2_4B_OPT_03286,8,8,186,19,15,0.7811,0.7942,0.941,1.1446,0.1082,-0.0655,True,-124.92,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.845504,0.309109,0.154496,0.08511522,0.0,0.0,0.0,0.0,0.0,27.0,9.831,True,461.0,999.0,False,484.855,6.606,9.163,2491
R2_4B_OPT_03849,4,7,358,87,56,0.8188,0.8423,1.12,1.1755,0.0244,-0.0552,True,-124.921532,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.481264,0.002482,0.518736,0.18239451,0.0,0.0,0.0,0.0,2e-06,23.5,14.394,True,461.0,999.0,False,493.215,10.332,13.629,2238
R2_4B_OPT_04358,6,4,277,38,81,0.9287,0.8395,0.8526,0.9355,-0.1469,0.0013,True,-124.921707,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.530595,0.301414,0.469405,0.25625712,0.0,0.0,0.0,0.0,0.0,24.0,13.771,True,461.0,999.0,False,484.876,7.868,13.011,1745
R2_4B_OPT_00132,10,12,220,61,40,0.8705,0.8298,1.0294,1.0679,0.0343,-0.0552,True,-124.924914,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456;top_mirror_too_strong,0.948642,0.139271,0.051358,0.02262441,0.0,0.0,0.0,0.0,0.0,26.5,8.031,True,445.0,999.0,False,426.78,6.582,7.779,3527
R2_4B_OPT_05319,6,8,197,85,39,0.8288,0.8283,0.8225,1.2221,0.1239,0.1494,True,-124.930148,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.662764,0.403905,0.337236,0.20657006,0.0,0.0,0.0,0.0,0.0,25.5,12.002,True,461.0,999.0,False,516.882,6.913,11.415,2410
R2_4B_OPT_01841,4,10,200,0,8,1.1475,1.0687,1.2264,1.0225,0.1342,0.0039,True,-124.932975,fail_proxy,angular_fwhm_broad;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.008244,0.005002,0.991756,0.35033931,0.0,0.0,0.0,0.0,0.0,7.5,34.537,True,461.0,999.0,False,516.979,11.887,18.51,2540
R2_4B_OPT_05911,7,8,349,53,73,0.8448,0.9524,1.1553,1.1433,0.0724,0.0379,True,-124.937711,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.583351,0.000538,0.416649,0.14597267,0.0,0.0,0.095815,0.055167,0.270552,29.5,13.353,True,461.0,999.0,False,481.764,9.767,12.756,2848
R2_4B_OPT_01239,10,6,299,43,49,0.8052,1.1519,0.7798,1.0579,-0.1374,-0.1487,True,-124.938463,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.566605,0.286657,0.433395,0.23244147,0.0,0.0,0.0,0.0,0.0,24.5,13.356,True,445.0,999.0,False,412.673,7.987,12.603,2856
R2_4B_OPT_04166,10,5,312,73,86,0.7639,1.0093,0.9411,1.0229,-0.0945,-0.1092,True,-124.940598,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.616959,0.173975,0.383041,0.17737987,5.04e-05,0.00051356,0.098131,0.05581,0.184444,31.5,12.556,True,445.0,999.0,False,440.765,8.413,12.479,2640
R2_4B_OPT_00915,6,4,221,26,62,0.8854,0.843,1.1259,1.2208,-0.0552,-0.088,True,-124.943661,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.682824,0.00179,0.317176,0.11138074,0.0,0.0,0.095334,0.058575,0.207481,30.5,11.598,True,445.0,999.0,False,427.907,8.488,11.538,1818
R2_4B_OPT_04794,6,4,270,20,84,0.8809,0.9291,1.1433,0.9998,-0.0982,0.0813,True,-124.943842,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.476318,0.00904,0.523682,0.18636577,0.0,0.0,0.002932,0.052742,0.38882,27.5,14.631,True,461.0,999.0,False,483.797,9.445,13.983,1849
R2_4B_OPT_00446,9,5,215,30,58,0.7687,0.885,1.0525,0.8839,0.0952,-0.0258,True,-124.945321,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.801281,0.17472,0.198719,0.09211986,0.0,0.0,0.0,0.0,0.0,27.0,10.317,True,445.0,999.0,False,410.878,7.164,9.751,2177
R2_4B_OPT_00848,8,4,191,69,34,0.9465,0.8056,0.8834,0.8482,0.0662,-0.0274,True,-124.946307,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.800201,0.442741,0.199799,0.127428,0.0,0.0,0.0,0.0,0.0,27.0,10.329,True,461.0,999.0,False,501.148,6.136,9.765,1859
R2_4B_OPT_01786,9,10,222,27,85,0.7956,1.0054,1.1271,0.9569,-0.0572,-0.0322,True,-124.946938,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.632308,0.089176,0.367692,0.15000513,0.0,0.0,0.095363,0.056762,0.236453,30.0,12.52,True,445.0,999.0,False,428.606,8.303,12.161,3157
R2_4B_OPT_04351,8,11,184,11,18,0.7652,0.9302,1.027,0.9854,0.0814,-0.1004,True,-124.948381,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.624061,0.317726,0.375939,0.20921847,0.0,0.0,0.0,0.0,0.0,25.0,12.855,True,461.0,999.0,False,485.693,7.637,11.885,2954
R2_4B_OPT_00219,7,11,308,90,6,0.8301,1.1447,1.1135,1.0976,-0.1465,0.0837,True,-124.948797,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.356518,0.016372,0.643482,0.23206675,0.0,0.0,0.00102,0.022223,0.20577,24.0,16.612,True,445.0,999.0,False,418.469,10.359,15.278,3364
R2_4B_OPT_02047,8,5,217,16,76,0.7746,1.1299,0.8461,1.0973,0.0005,-0.0926,True,-124.949447,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.437391,0.249168,0.562609,0.2880325,0.0,0.0,0.0,1e-06,5e-06,23.0,15.368,True,445.0,999.0,False,419.985,8.519,14.137,2304
R2_4B_OPT_01067,9,11,316,74,12,0.9447,0.7658,1.198,1.2151,0.1048,0.0493,True,-124.950845,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.852346,0.000138,0.147654,0.05169219,4.3e-07,4.18e-06,0.102652,0.066544,0.128304,31.5,9.882,True,445.0,999.0,False,437.976,8.161,9.442,3561
R2_4B_OPT_04755,5,10,195,38,83,0.8382,0.8997,0.9717,1.0715,0.0361,-0.0027,True,-124.951123,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.499993,0.281538,0.500007,0.26650365,0.0,0.0,0.0,0.0,0.0,24.0,14.139,True,461.0,999.0,False,527.535,8.288,13.414,2560
R2_4B_OPT_03908,4,9,181,79,74,0.8269,1.1898,1.1747,1.2363,0.0321,0.0965,True,-124.95359,fail_proxy,angular_fwhm_broad;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.194519,0.00121,0.805481,0.28255183,0.0,0.0,0.0,0.0,0.0,8.5,33.545,True,461.0,999.0,False,527.876,11.21,16.148,2651
R2_4B_OPT_04517,6,4,204,80,3,0.9301,0.7951,0.9109,0.788,0.045,0.0968,True,-124.95634,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.684015,0.411414,0.315985,0.19509502,0.0,0.0,0.0,0.0,0.0,26.0,11.704,True,461.0,999.0,False,502.778,6.707,11.164,1561
R2_4B_OPT_01244,9,11,282,80,23,0.8468,1.1001,1.1494,0.9072,0.1488,-0.0229,True,-124.956663,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.500262,0.298907,0.499738,0.27200189,0.0,0.0,0.0,0.0,0.0,24.0,14.208,True,445.0,999.0,False,410.897,8.074,13.42,3435
R2_4B_OPT_05654,9,9,214,36,57,0.7511,0.8719,1.2004,1.2109,0.0893,-0.1103,True,-124.957731,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.802178,0.000745,0.197822,0.06933338,1.882e-05,3.189e-05,0.590052,0.061074,0.080495,39.0,11.107,True,445.0,999.0,False,441.326,7.996,10.717,3103
R2_4B_OPT_01724,4,7,262,64,81,0.8213,1.2366,1.0387,0.9464,-0.0234,0.0114,True,-124.960906,fail_proxy,angular_fwhm_broad;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.19173,0.128768,0.80827,0.35054638,0.0,0.0,7e-06,0.000126,0.000232,8.5,33.641,True,461.0,999.0,False,490.796,10.148,16.19,2115
R2_4B_OPT_02779,7,12,189,73,70,0.7818,0.8773,1.044,1.1929,-0.1097,-0.1337,True,-124.964958,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.673381,0.155698,0.326619,0.1473717,0.0,0.0,0.0,0.0,0.0,26.0,11.812,True,445.0,999.0,False,404.007,8.122,11.306,3330
R2_4B_OPT_02915,10,4,189,56,73,1.0282,0.974,0.7589,1.0382,0.0116,0.0381,True,-124.966459,fail_proxy,angular_fwhm_broad;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.184829,0.139555,0.815171,0.35925434,0.0,0.0,0.0,0.0,0.0,8.5,33.706,True,461.0,999.0,False,514.905,10.519,16.281,2402
R2_4B_OPT_04886,9,6,278,39,2,1.0023,0.935,1.1025,0.9477,0.1075,-0.0575,True,-124.968747,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.434896,0.057233,0.565104,0.21880904,0.0,0.0,0.0,3e-06,3e-05,23.5,14.985,True,461.0,999.0,False,488.862,9.492,14.218,2551
R2_4B_OPT_00688,5,7,219,58,44,0.9125,0.8622,1.1564,1.1351,0.0361,-0.1113,True,-124.971086,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.509189,0.003932,0.490811,0.17303832,2e-07,2.08e-06,0.095358,0.052751,0.281929,29.5,13.837,True,445.0,999.0,False,434.114,9.323,13.726,2210
R2_4B_OPT_05548,10,4,359,14,70,0.7853,0.802,0.7575,1.2484,-0.0981,0.0437,True,-124.97646,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456;top_mirror_too_strong,0.934252,0.125845,0.065748,0.02838978,3.04e-06,2.967e-05,0.102433,0.073831,0.124392,31.5,8.67,True,461.0,999.0,False,464.944,7.605,8.362,2317
R2_4B_OPT_05346,4,8,235,35,77,0.7708,0.8336,1.1277,1.0704,-0.0051,0.111,True,-124.977056,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.442226,0.01818,0.557774,0.201812,2.58e-06,2.707e-05,0.095454,0.051379,0.325262,29.0,15.065,True,445.0,999.0,False,436.075,9.413,14.542,2169
R2_4B_OPT_00645,7,10,278,69,68,0.9534,0.9855,1.0708,1.2007,-0.1052,-0.0097,True,-124.978902,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.323209,0.017597,0.676791,0.24461814,0.0,0.0,0.0,0.0,0.0,22.0,16.986,True,445.0,999.0,False,409.133,10.211,15.575,3212
R2_4B_OPT_00341,5,5,208,19,51,0.9703,0.8038,0.9548,0.9555,-0.1009,-0.1332,True,-124.979706,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.451526,0.231675,0.548474,0.27455973,0.0,0.0,0.0,0.0,0.0,23.5,15.121,True,461.0,999.0,False,526.065,8.625,14.02,1664
R2_4B_OPT_00480,6,4,249,21,68,0.7576,0.7517,0.8824,0.7587,-0.0201,-0.1486,True,-124.981115,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.72249,0.346814,0.27751,0.15968713,2.9e-07,3.03e-06,0.097232,0.059922,0.16807,31.0,11.135,True,445.0,999.0,False,440.19,6.461,11.091,1517
R2_4B_OPT_05889,8,5,273,28,38,0.8465,0.9789,1.2111,1.0109,-0.0917,0.1347,True,-124.982608,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.604697,0.016953,0.395303,0.14271213,1e-08,6e-08,0.09554,0.055699,0.233904,30.0,12.926,True,461.0,999.0,False,473.377,8.827,12.536,2302
R2_4B_OPT_03436,10,5,259,7,55,0.8098,1.2197,1.1169,1.1297,0.067,0.0393,True,-124.986242,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.646233,0.001076,0.353767,0.12406593,0.0,0.0,0.095706,0.057103,0.205619,30.5,12.093,True,461.0,999.0,False,475.792,8.565,12.035,2821
R2_4B_OPT_03614,5,6,286,26,34,0.8024,1.0918,1.2421,1.0629,0.047,-0.0994,True,-124.986663,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.265531,0.001989,0.734469,0.25801372,0.0,0.0,0.0,0.0,0.0,21.5,17.708,True,445.0,999.0,False,408.542,10.639,16.271,2130
R2_4B_OPT_00106,6,7,199,64,41,0.8049,0.7841,1.0365,1.1178,-0.0117,0.0122,True,-124.98997,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.78413,0.030731,0.21587,0.0798665,0.0,0.0,0.0,0.0,0.0,27.5,10.25,True,461.0,999.0,False,520.783,8.089,10.001,2185
R2_4B_OPT_05291,5,5,204,39,85,0.9493,0.8332,0.7637,1.2137,0.0444,0.0577,True,-124.990652,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.493756,0.194882,0.506244,0.24131306,0.0,0.0,0.0,0.0,0.0,24.0,14.633,True,445.0,999.0,False,404.897,8.639,13.492,1798
R2_4B_OPT_02002,5,7,232,17,45,0.9107,0.8076,1.1969,1.0621,0.0828,0.1035,True,-124.991974,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.569622,0.004524,0.430378,0.15189798,0.0,0.0,0.09544,0.054474,0.242731,30.0,13.105,True,445.0,999.0,False,426.072,8.903,12.99,2117
R2_4B_OPT_03811,9,12,232,11,81,0.9077,0.9049,0.9665,1.117,-0.0894,0.0447,True,-124.995354,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.762264,0.40493,0.237736,0.14578044,0.0,0.0,0.0,0.0,0.0,27.0,10.942,True,445.0,999.0,False,426.723,6.086,10.247,3509
R2_4B_OPT_02401,9,6,284,69,15,1.1293,0.8039,1.108,0.8278,0.119,0.0619,True,-124.995704,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.576173,0.33292,0.423827,0.24005485,0.0,0.0,0.0,0.0,0.0,25.0,13.446,True,461.0,999.0,False,498.43,7.572,12.49,2466
R2_4B_OPT_04318,9,6,298,40,19,0.7771,0.9254,1.0562,1.1823,0.0772,-0.1179,True,-124.996526,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.738658,0.033397,0.261342,0.09714294,0.0,0.0,0.0,0.0,0.0,27.0,10.957,True,445.0,999.0,False,417.826,8.363,10.542,2598
