topology_family,N,H_nm,L_nm,C_nm,M,total_thickness_nm,physical_layer_count,count,FWHM_min,FWHM_median,FWHM_max,T450_min,T450_median,T450_max,T448_min,T448_median,T448_max,T453_min,T453_median,T453_max,ratio_min,ratio_median,ratio_max
Explicit,3,46,78,158,,902,13,1,7.5,7.5,7.5,0.19424868242455837,0.19424868242455837,0.19424868242455837,0.3194677311450777,0.3194677311450777,0.3194677311450777,0.6826572211998572,0.6826572211998572,0.6826572211998572,19.738387231647675,19.738387231647675,19.738387231647675
Explicit,3,46,78,159,,903,13,1,7.0,7.0,7.0,0.15111086124186485,0.15111086124186485,0.15111086124186485,0.2388788338146773,0.2388788338146773,0.2388788338146773,0.5212400752726007,0.5212400752726007,0.5212400752726007,14.150554959875983,14.150554959875983,14.150554959875983
Explicit,3,46,78,160,,904,13,1,7.5,7.5,7.5,0.12027029684058099,0.12027029684058099,0.12027029684058099,0.18283281924581365,0.18283281924581365,0.18283281924581365,0.385157442919964,0.385157442919964,0.385157442919964,10.231234992036045,10.231234992036045,10.231234992036045
Explicit,3,46,78,161,,905,13,1,7.5,7.5,7.5,0.09769283625813538,0.09769283625813538,0.09769283625813538,0.14330885353920764,0.14330885353920764,0.14330885353920764,0.2859331746816094,0.2859331746816094,0.2859331746816094,7.540607681721914,7.540607681721914,7.540607681721914
Explicit,3,46,78,162,,906,13,1,7.5,7.5,7.5,0.08078025054606301,0.08078025054606301,0.08078025054606301,0.11482103517006892,0.11482103517006892,0.11482103517006892,0.21644874282070378,0.21644874282070378,0.21644874282070378,5.676248672663555,5.676248672663555,5.676248672663555
Explicit,3,46,79,152,,902,13,1,7.5,7.5,7.5,0.8046495555982658,0.8046495555982658,0.8046495555982658,0.740109169474326,0.740109169474326,0.740109169474326,0.3659725918405027,0.3659725918405027,0.3659725918405027,35.19654982986231,35.19654982986231,35.19654982986231
Explicit,3,46,79,153,,903,13,1,7.577569521014823,7.577569521014823,7.577569521014823,0.6681482818262252,0.6681482818262252,0.6681482818262252,0.8290683495427242,0.8290683495427242,0.8290683495427242,0.4955685419627265,0.4955685419627265,0.4955685419627265,43.25978017339625,43.25978017339625,43.25978017339625
Explicit,3,46,79,154,,904,13,1,7.0,7.0,7.0,0.5040730917505882,0.5040730917505882,0.5040730917505882,0.7742814175281949,0.7742814175281949,0.7742814175281949,0.6550536188991574,0.6550536188991574,0.6550536188991574,42.14693278840483,42.14693278840483,42.14693278840483
Explicit,3,46,79,155,,905,13,1,7.5,7.5,7.5,0.3698917046549074,0.3698917046549074,0.3698917046549074,0.6222553095183858,0.6222553095183858,0.6222553095183858,0.7940676600954524,0.7940676600954524,0.7940676600954524,37.52184012403387,37.52184012403387,37.52184012403387
Explicit,3,46,79,156,,906,13,1,7.0,7.0,7.0,0.27363627821213143,0.27363627821213143,0.27363627821213143,0.46462254670428915,0.46462254670428915,0.46462254670428915,0.8220031598890698,0.8220031598890698,0.8220031598890698,29.796137536004693,29.796137536004693,29.796137536004693
Explicit,3,46,79,157,,907,13,1,7.0,7.0,7.0,0.20681265798864717,0.20681265798864717,0.20681265798864717,0.34172410731689085,0.34172410731689085,0.34172410731689085,0.7151720314339125,0.7151720314339125,0.7151720314339125,21.972842655797084,21.972842655797084,21.972842655797084
Explicit,3,46,79,158,,908,13,1,7.5,7.5,7.5,0.16015303804307934,0.16015303804307934,0.16015303804307934,0.2545832897160831,0.2545832897160831,0.2545832897160831,0.5542536467058852,0.5542536467058852,0.5542536467058852,15.767022867253209,15.767022867253209,15.767022867253209
Explicit,3,46,79,159,,909,13,1,7.0,7.0,7.0,0.1269287973731285,0.1269287973731285,0.1269287973731285,0.19396207681146457,0.19396207681146457,0.19396207681146457,0.4108810353328223,0.4108810353328223,0.4108810353328223,11.361950631500113,11.361950631500113,11.361950631500113
Explicit,3,46,79,160,,910,13,1,7.5,7.5,7.5,0.10271270649691835,0.10271270649691835,0.10271270649691835,0.15134618092247815,0.15134618092247815,0.15134618092247815,0.30432330065266555,0.30432330065266555,0.30432330065266555,8.334083534773471,8.334083534773471,8.334083534773471
Explicit,3,46,79,161,,911,13,1,7.5,7.5,7.5,0.0846493625621036,0.0846493625621036,0.0846493625621036,0.12076055047739513,0.12076055047739513,0.12076055047739513,0.22938681590470122,0.22938681590470122,0.22938681590470122,6.242791070840013,6.242791070840013,6.242791070840013
Explicit,3,46,79,162,,912,13,1,8.0,8.0,8.0,0.07088307139616831,0.07088307139616831,0.07088307139616831,0.09829519632619692,0.09829519632619692,0.09829519632619692,0.1769121520800664,0.1769121520800664,0.1769121520800664,4.770749186349128,4.770749186349128,4.770749186349128
Explicit,3,46,80,152,,908,13,1,7.0,7.0,7.0,0.704335856311727,0.704335856311727,0.704335856311727,0.8237234600892351,0.8237234600892351,0.8237234600892351,0.46773479797716044,0.46773479797716044,0.46773479797716044,41.88520472487758,41.88520472487758,41.88520472487758
Explicit,3,46,80,153,,909,13,1,7.0,7.0,7.0,0.5393347251575251,0.5393347251575251,0.5393347251575251,0.7987245748897307,0.7987245748897307,0.7987245748897307,0.623266780399002,0.623266780399002,0.623266780399002,44.07769647407589,44.07769647407589,44.07769647407589
Explicit,3,46,80,154,,910,13,1,7.0,7.0,7.0,0.39710379367869175,0.39710379367869175,0.39710379367869175,0.6587988195760112,0.6587988195760112,0.6587988195760112,0.7731545592809146,0.7731545592809146,0.7731545592809146,40.302563131935955,40.302563131935955,40.302563131935955
Explicit,3,46,80,155,,911,13,1,7.5,7.5,7.5,0.29316864552513144,0.29316864552513144,0.29316864552513144,0.4971829490219375,0.4971829490219375,0.4971829490219375,0.8296623842679821,0.8296623842679821,0.8296623842679821,32.68397181052907,32.68397181052907,32.68397181052907
Explicit,3,46,80,156,,912,13,1,7.5,7.5,7.5,0.22070059571134054,0.22070059571134054,0.22070059571134054,0.36610357783288683,0.36610357783288683,0.36610357783288683,0.7460968637466017,0.7460968637466017,0.7460968637466017,24.386472204985267,24.386472204985267,24.386472204985267
Explicit,3,46,80,157,,913,13,1,7.0,7.0,7.0,0.170169343862388,0.170169343862388,0.170169343862388,0.27194766291311323,0.27194766291311323,0.27194766291311323,0.5888628920165067,0.5888628920165067,0.5888628920165067,17.54590503566528,17.54590503566528,17.54590503566528
Explicit,3,46,80,158,,914,13,1,7.5,7.5,7.5,0.13431339137198706,0.13431339137198706,0.13431339137198706,0.20631470214765502,0.20631470214765502,0.20631470214765502,0.4389067135760016,0.4389067135760016,0.4389067135760016,12.61328970266497,12.61328970266497,12.61328970266497
Explicit,3,46,80,159,,915,13,1,7.5,7.5,7.5,0.10828558613071229,0.10828558613071229,0.10828558613071229,0.1602828471199566,0.1602828471199566,0.1602828471199566,0.3246751541054187,0.3246751541054187,0.3246751541054187,9.21181981386655,9.21181981386655,9.21181981386655
Explicit,3,46,80,160,,916,13,1,7.5,7.5,7.5,0.08894952079014393,0.08894952079014393,0.08894952079014393,0.12737247331448756,0.12737247331448756,0.12737247331448756,0.24379699349129968,0.24379699349129968,0.24379699349129968,6.867781048846318,6.867781048846318,6.867781048846318
Explicit,3,46,80,161,,917,13,1,7.5,7.5,7.5,0.07426916777565078,0.07426916777565078,0.07426916777565078,0.10330082198717151,0.10330082198717151,0.10330082198717151,0.18719213520698214,0.18719213520698214,0.18719213520698214,5.224868064044725,5.224868064044725,5.224868064044725
Explicit,3,46,80,162,,918,13,1,7.5,7.5,7.5,0.06290138416070978,0.06290138416070978,0.06290138416070978,0.0852915205387115,0.0852915205387115,0.0852915205387115,0.1470792569475284,0.1470792569475284,0.1470792569475284,4.0473565105339615,4.0473565105339615,4.0473565105339615
Explicit,3,46,81,152,,914,13,1,7.0,7.0,7.0,0.5758633842187872,0.5758633842187872,0.5758633842187872,0.8185183030019686,0.8185183030019686,0.8185183030019686,0.5929837752526478,0.5929837752526478,0.5929837752526478,45.751060765145695,45.751060765145695,45.751060765145695
Explicit,3,46,81,153,,915,13,1,7.5,7.5,7.5,0.426333947113534,0.426333947113534,0.426333947113534,0.6947942568521903,0.6947942568521903,0.6947942568521903,0.7497025885541853,0.7497025885541853,0.7497025885541853,42.97243355575921,42.97243355575921,42.97243355575921
Explicit,3,46,81,154,,916,13,1,7.0,7.0,7.0,0.3144711588959834,0.3144711588959834,0.3144711588959834,0.5315066603725285,0.5315066603725285,0.5315066603725285,0.8318661598585766,0.8318661598585766,0.8318661598585766,35.63197167011471,35.63197167011471,35.63197167011471
Explicit,3,46,81,155,,917,13,1,7.5,7.5,7.5,0.2359449954248239,0.2359449954248239,0.2359449954248239,0.3925377863443463,0.3925377863443463,0.3925377863443463,0.7743801181117647,0.7743801181117647,0.7743801181117647,26.958474268905366,26.958474268905366,26.958474268905366
Explicit,3,46,81,156,,918,13,1,7.5,7.5,7.5,0.18119593155183406,0.18119593155183406,0.18119593155183406,0.29099687060112994,0.29099687060112994,0.29099687060112994,0.62443813103102,0.62443813103102,0.62443813103102,19.485456497553546,19.485456497553546,19.485456497553546
Explicit,3,46,81,157,,919,13,1,7.0,7.0,7.0,0.14245566771976934,0.14245566771976934,0.14245566771976934,0.2199326237483416,0.2199326237483416,0.2199326237483416,0.46906869567355736,0.46906869567355736,0.46906869567355736,13.989140145883567,13.989140145883567,13.989140145883567
Explicit,3,46,81,158,,920,13,1,7.5,7.5,7.5,0.11443750240051821,0.11443750240051821,0.11443750240051821,0.17015726245294943,0.17015726245294943,0.17015726245294943,0.34699834272172025,0.34699834272172025,0.34699834272172025,10.17796144850504,10.17796144850504,10.17796144850504
Explicit,3,46,81,159,,921,13,1,7.5,7.5,7.5,0.09370194987105931,0.09370194987105931,0.09370194987105931,0.13468808667314425,0.13468808667314425,0.13468808667314425,0.2597275142502995,0.2597275142502995,0.2597275142502995,7.554443547185629,7.554443547185629,7.554443547185629
Explicit,3,46,81,160,,922,13,1,8.0,8.0,8.0,0.0780161419161639,0.0780161419161639,0.0780161419161639,0.10884557072712062,0.10884557072712062,0.10884557072712062,0.1985954886854841,0.1985954886854841,0.1985954886854841,5.722394103834298,5.722394103834298,5.722394103834298
Explicit,3,46,81,161,,923,13,1,7.5,7.5,7.5,0.06591031800469081,0.06591031800469081,0.06591031800469081,0.08958630064922743,0.08958630064922743,0.08958630064922743,0.15538759295574897,0.15538759295574897,0.15538759295574897,4.415170334582022,4.415170334582022,4.415170334582022
Explicit,3,46,81,162,,924,13,1,7.5,7.5,7.5,0.05639781859047499,0.05639781859047499,0.05639781859047499,0.07492484838221601,0.07492484838221601,0.07492484838221601,0.12424713217240105,0.12424713217240105,0.12424713217240105,3.4610305280957467,3.4610305280957467,3.4610305280957467
Explicit,3,46,82,152,,920,13,1,7.0,7.0,7.0,0.4573333900955925,0.4573333900955925,0.4573333900955925,0.7292813164810132,0.7292813164810132,0.7292813164810132,0.7249645781358544,0.7249645781358544,0.7249645781358544,45.481286542818125,45.481286542818125,45.481286542818125
Explicit,3,46,82,153,,921,13,1,7.5,7.5,7.5,0.3374881525465828,0.3374881525465828,0.3374881525465828,0.5670923274775221,0.5670923274775221,0.5670923274775221,0.8289990028461989,0.8289990028461989,0.8289990028461989,38.586071235646926,38.586071235646926,38.586071235646926
Explicit,3,46,82,154,,922,13,1,7.5,7.5,7.5,0.25255384961829835,0.25255384961829835,0.25255384961829835,0.4208798603054135,0.4208798603054135,0.4208798603054135,0.7991151685307245,0.7991151685307245,0.7991151685307245,29.658004902908864,29.658004902908864,29.658004902908864
Explicit,3,46,82,155,,923,13,1,7.0,7.0,7.0,0.19325733600120562,0.19325733600120562,0.19325733600120562,0.3117185236165398,0.3117185236165398,0.3117185236165398,0.6602241166053993,0.6602241166053993,0.6602241166053993,21.577341569463854,21.577341569463854,21.577341569463854
Explicit,3,46,82,156,,924,13,1,7.5,7.5,7.5,0.1513818581611203,0.1513818581611203,0.1513818581611203,0.23484078970982286,0.23484078970982286,0.23484078970982286,0.501097030882623,0.501097030882623,0.501097030882623,15.490169278277765,15.490169278277765,15.490169278277765
Explicit,3,46,82,157,,925,13,1,7.5,7.5,7.5,0.12119226614989012,0.12119226614989012,0.12119226614989012,0.18100024486604976,0.18100024486604976,0.18100024486604976,0.3712525258686482,0.3712525258686482,0.3712525258686482,11.235110050624908,11.235110050624908,11.235110050624908
Explicit,3,46,82,158,,926,13,1,7.5,7.5,7.5,0.09892728101049367,0.09892728101049367,0.09892728101049367,0.1427355191431433,0.1427355191431433,0.1427355191431433,0.27720536877259117,0.27720536877259117,0.27720536877259117,8.305213050017235,8.305213050017235,8.305213050017235
Explicit,3,46,82,159,,927,13,1,7.5,7.5,7.5,0.08214166382613221,0.08214166382613221,0.08214166382613221,0.11495328671851165,0.11495328671851165,0.11495328671851165,0.2111602544555659,0.2111602544555659,0.2111602544555659,6.265217720801533,6.265217720801533,6.265217720801533
Explicit,3,46,82,160,,928,13,1,7.5,7.5,7.5,0.06922805746008051,0.06922805746008051,0.06922805746008051,0.09432331576292927,0.09432331576292927,0.09432331576292927,0.16456200666840604,0.16456200666840604,0.16456200666840604,4.8154889134748515,4.8154889134748515,4.8154889134748515
Explicit,3,46,82,161,,929,13,1,7.5,7.5,7.5,0.05911017226289609,0.05911017226289609,0.05911017226289609,0.07867271313287352,0.07867271313287352,0.07867271313287352,0.13109034690065374,0.13109034690065374,0.13109034690065374,3.7618150011245235,3.7618150011245235,3.7618150011245235
Explicit,3,46,82,162,,930,13,1,7.5,7.5,7.5,0.051052216794459496,0.051052216794459496,0.051052216794459496,0.06656457622367673,0.06656457622367673,0.06656457622367673,0.10651803211390193,0.10651803211390193,0.10651803211390193,2.9792601551411235,2.9792601551411235,2.9792601551411235
Explicit,3,47,76,152,,890,13,1,7.0,7.0,7.0,0.7620694861913304,0.7620694861913304,0.7620694861913304,0.7853917760029281,0.7853917760029281,0.7853917760029281,0.40954631549659537,0.40954631549659537,0.40954631549659537,35.589769571295946,35.589769571295946,35.589769571295946
Explicit,3,47,76,153,,891,13,1,7.0,7.0,7.0,0.6060176436079376,0.6060176436079376,0.6060176436079376,0.8247798054085067,0.8247798054085067,0.8247798054085067,0.5518623304639487,0.5518623304639487,0.5518623304639487,39.77359021616183,39.77359021616183,39.77359021616183
Explicit,3,47,76,154,,892,13,1,7.0,7.0,7.0,0.4505425995162611,0.4505425995162611,0.4505425995162611,0.7245217569591749,0.7245217569591749,0.7245217569591749,0.7123087716249803,0.7123087716249803,0.7123087716249803,38.60591357237367,38.60591357237367,38.60591357237367
Explicit,3,47,76,155,,893,13,1,7.5,7.5,7.5,0.33117057582835885,0.33117057582835885,0.33117057582835885,0.5629642362994403,0.5629642362994403,0.5629642362994403,0.8210967869435355,0.8210967869435355,0.8210967869435355,32.8576968431752,32.8576968431752,32.8576968431752
Explicit,3,47,76,156,,894,13,1,7.5,7.5,7.5,0.24697611092821994,0.24697611092821994,0.24697611092821994,0.4166511198475282,0.4166511198475282,0.4166511198475282,0.7972382732650309,0.7972382732650309,0.7972382732650309,25.279946137941884,25.279946137941884,25.279946137941884
Explicit,3,47,76,157,,895,13,1,7.0,7.0,7.0,0.18846423316878722,0.18846423316878722,0.18846423316878722,0.3076388378036413,0.3076388378036413,0.3076388378036413,0.6608645804933946,0.6608645804933946,0.6608645804933946,18.393123341800496,18.393123341800496,18.393123341800496
Explicit,3,47,76,158,,896,13,1,7.5,7.5,7.5,0.14730152145182734,0.14730152145182734,0.14730152145182734,0.231139644397509,0.231139644397509,0.231139644397509,0.5015055947351433,0.5015055947351433,0.5015055947351433,13.205300606671672,13.205300606671672,13.205300606671672
Explicit,3,47,76,159,,897,13,1,7.5,7.5,7.5,0.11771837713237104,0.11771837713237104,0.11771837713237104,0.177750742308039,0.177750742308039,0.177750742308039,0.37091204250047494,0.37091204250047494,0.37091204250047494,9.582636341514679,9.582636341514679,9.582636341514679
Explicit,3,47,76,160,,898,13,1,7.5,7.5,7.5,0.09595566977730108,0.09595566977730108,0.09595566977730108,0.13992072953206142,0.13992072953206142,0.13992072953206142,0.27637634849896453,0.27637634849896453,0.27637634849896453,7.090599191169857,7.090599191169857,7.090599191169857
Explicit,3,47,76,161,,899,13,1,7.5,7.5,7.5,0.07958235916952164,0.07958235916952164,0.07958235916952164,0.1125223724558978,0.1125223724558978,0.1125223724558978,0.21012174646921913,0.21012174646921913,0.21012174646921913,5.356523850655259,5.356523850655259,5.356523850655259
Explicit,3,47,76,162,,900,13,1,7.5,7.5,7.5,0.06700715908032784,0.06700715908032784,0.06700715908032784,0.09221903072606984,0.09221903072606984,0.09221903072606984,0.16348030005771197,0.16348030005771197,0.16348030005771197,4.124452305511674,4.124452305511674,4.124452305511674
Explicit,3,47,77,152,,896,13,1,7.616815597696757,7.616815597696757,7.616815597696757,0.6420127569369722,0.6420127569369722,0.6420127569369722,0.8292014086184069,0.8292014086184069,0.8292014086184069,0.5203195478939807,0.5203195478939807,0.5203195478939807,42.88840704277647,42.88840704277647,42.88840704277647
Explicit,3,47,77,153,,897,13,1,7.5,7.5,7.5,0.48190427452213846,0.48190427452213846,0.48190427452213846,0.7541143067282298,0.7541143067282298,0.7541143067282298,0.6805083338432436,0.6805083338432436,0.6805083338432436,40.843479394249236,40.843479394249236,40.843479394249236
Explicit,3,47,77,154,,898,13,1,7.0,7.0,7.0,0.35442193767540664,0.35442193767540664,0.35442193767540664,0.5976632149652958,0.5976632149652958,0.5976632149652958,0.8073488720832289,0.8073488720832289,0.8073488720832289,35.63656629781935,35.63656629781935,35.63656629781935
Explicit,3,47,77,155,,899,13,1,7.0,7.0,7.0,0.263463543398386,0.263463543398386,0.263463543398386,0.4450771062055546,0.4450771062055546,0.4450771062055546,0.813237096374604,0.813237096374604,0.813237096374604,27.90367681086019,27.90367681086019,27.90367681086019
