sample_index,delta_theta_deg,delta_theta_difference_from_IAR4_deg,delta_theta_difference_from_I03_deg,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,nearest_pair_kind,nearest_pair,overlap_or_touching_pass,cell_containment_pass,geometry_valid,validity_reasons,geometry_hash_sha256
1496,81.496,-1.324909321000007,-4.323861293000007,60.274738440787935,72.27473844078793,60.274738440787935,direct,"{""distance_nm"": 60.274738440787935, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.056055509517392, 61.5], ""point_b_nm"": [-24.05605550951739, 1.225261559212064], ""touch_or_overlap"": false}",True,True,True,,2230d529573f0eacd875d7e65f388a28ad12602d8df84099d7e67278f418b804
1497,81.497,-1.3239093210000021,-4.3228612930000025,60.27515831434063,72.27515831434064,60.27515831434063,direct,"{""distance_nm"": 60.27515831434063, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.057909486416364, 61.5], ""point_b_nm"": [-24.057909486416364, 1.2248416856593725], ""touch_or_overlap"": false}",True,True,True,,07ae7da8efee81136dfad577cdbf6d8e27e40ebed418bf027737320e54d1ac8d
1498,81.498,-1.3229093209999974,-4.321861292999998,60.27557822025126,72.27557822025128,60.27557822025126,direct,"{""distance_nm"": 60.27557822025126, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.059763455986882, 61.5], ""point_b_nm"": [-24.059763455986886, 1.224421779748739], ""touch_or_overlap"": false}",True,True,True,,5e727645020665c03700078c85ba6577d3ac9a84ce5e91840eab0f9e55934226
1499,81.499,-1.3219093210000068,-4.320861293000007,60.2759981585197,72.27599815851968,60.2759981585197,direct,"{""distance_nm"": 60.2759981585197, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.061617418228337, 61.5], ""point_b_nm"": [-24.06161741822833, 1.2240018414803053], ""touch_or_overlap"": false}",True,True,True,,4a452b38161085251be6984215b4ab713de4af9759ce5605959904a1a76265b5
1500,81.5,-1.320909321000002,-4.319861293000002,60.27641812914583,72.27641812914581,60.27641812914583,direct,"{""distance_nm"": 60.27641812914583, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.063471373140246, 61.5], ""point_b_nm"": [-24.063471373140242, 1.2235818708541712], ""touch_or_overlap"": false}",True,True,True,,357bbb0f77f6d90a40e0fa98e11511b26f6c29a8cc7e324dcafbdf9899091a2e
1501,81.501,-1.3199093209999972,-4.318861292999998,60.2768381321295,72.27683813212948,60.2768381321295,direct,"{""distance_nm"": 60.2768381321295, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.065325320721968, 61.5], ""point_b_nm"": [-24.065325320721975, 1.2231618678705019], ""touch_or_overlap"": false}",True,True,True,,da3012168dac3abdb0f1ad05f4f40a4b27724a613ce12106b32406b6364c83af
1502,81.502,-1.3189093210000067,-4.317861293000007,60.27725816747059,72.27725816747059,60.27725816747059,direct,"{""distance_nm"": 60.27725816747059, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.067179260972992, 61.5], ""point_b_nm"": [-24.067179260972996, 1.2227418325294082], ""touch_or_overlap"": false}",True,True,True,,860cab7bb83b683547d540a375943b299671dceeef7d3bb07ee50b7ea52d7948
1503,81.503,-1.317909321000002,-4.316861293000002,60.277678235169,72.27767823516899,60.277678235169,direct,"{""distance_nm"": 60.277678235169, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.06903319389272, 61.5], ""point_b_nm"": [-24.06903319389273, 1.2223217648310012], ""touch_or_overlap"": false}",True,True,True,,1da09c8b77a23067d5dbb4fdf5217a2bf3db5468cafa9d8ef69b7594ebf3522c
1504,81.504,-1.3169093209999971,-4.3158612929999975,60.27809833522456,72.27809833522457,60.27809833522456,direct,"{""distance_nm"": 60.27809833522456, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.070887119480645, 61.5], ""point_b_nm"": [-24.07088711948064, 1.2219016647754346], ""touch_or_overlap"": false}",True,True,True,,1803e7ec280336757a16d457e6d27722110fe1697a7c4f23a9b00ef72cd74dac
1505,81.505,-1.3159093210000066,-4.314861293000007,60.27851846763717,72.27851846763716,60.27851846763717,direct,"{""distance_nm"": 60.27851846763717, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.072741037736066, 61.5], ""point_b_nm"": [-24.072741037736087, 1.221481532362831], ""touch_or_overlap"": false}",True,True,True,,217583d2fb91736def8bfe97a1f6a70c940e17e74135cb95b34fcd371c2e7d8b
1506,81.506,-1.3149093210000018,-4.313861293000002,60.27893863240669,72.27893863240669,60.27893863240669,direct,"{""distance_nm"": 60.27893863240669, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.07459494865863, 61.5], ""point_b_nm"": [-24.074594948658607, 1.2210613675933057], ""touch_or_overlap"": false}",True,True,True,,e1472bf198ea9717bf81514cd47c8db56c63c5c73e594c2a0fa8aad64b9cdf43
1507,81.507,-1.313909320999997,-4.312861292999997,60.27935882953301,72.27935882953301,60.27935882953301,direct,"{""distance_nm"": 60.27935882953301, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.076448852247566, 61.5], ""point_b_nm"": [-24.07644885224757, 1.2206411704669913], ""touch_or_overlap"": false}",True,True,True,,a4bcbdd40260bf0da01554864d452cf175c292ddfcc21f058bd00c07fe0c1fad
1508,81.508,-1.3129093210000065,-4.311861293000007,60.279779059015965,72.27977905901597,60.279779059015965,direct,"{""distance_nm"": 60.279779059015965, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.078302748502423, 61.5], ""point_b_nm"": [-24.078302748502423, 1.2202209409840314], ""touch_or_overlap"": false}",True,True,True,,000d53689ddb1a9a810c718ea37e38f4efa4d9d54924efacd65fbf4cb549c611
1509,81.509,-1.3119093210000017,-4.310861293000002,60.280199320855466,72.28019932085544,60.280199320855466,direct,"{""distance_nm"": 60.280199320855466, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.08015663742259, 61.5], ""point_b_nm"": [-24.080156637422604, 1.2198006791445355], ""touch_or_overlap"": false}",True,True,True,,8c36440e629335f05f96ace9db6853d5c7f4383f9e5eba7007ffa7366b21ee67
1510,81.51,-1.310909320999997,-4.309861292999997,60.280619615051386,72.28061961505136,60.280619615051386,direct,"{""distance_nm"": 60.280619615051386, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.082010519007568, 61.5], ""point_b_nm"": [-24.082010519007568, 1.2193803849486153], ""touch_or_overlap"": false}",True,True,True,,d127bbf3d717f08cb67e0e2aa54e789180a39adaf238597dd19d7c315298e1d1
1511,81.511,-1.3099093210000063,-4.308861293000007,60.281039941603545,72.28103994160352,60.281039941603545,direct,"{""distance_nm"": 60.281039941603545, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.083864393256732, 61.5], ""point_b_nm"": [-24.083864393256725, 1.218960058396453], ""touch_or_overlap"": false}",True,True,True,,2efe70bdaa6e459d9fcb62a2fdbf270502035ad1a2ce5975ce0a4dc739b23c4d
1512,81.512,-1.3089093210000016,-4.307861293000002,60.28146030051187,72.28146030051184,60.28146030051187,direct,"{""distance_nm"": 60.28146030051187, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.0857182601695, 61.5], ""point_b_nm"": [-24.085718260169504, 1.2185396994881357], ""touch_or_overlap"": false}",True,True,True,,2ad050410a95256fdff85caa215708c3030da93f76e253fd85ac7a424be2d9fd
1513,81.513,-1.3079093209999968,-4.306861292999997,60.28188069177621,72.28188069177622,60.28188069177621,direct,"{""distance_nm"": 60.28188069177621, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.087572119745374, 61.5], ""point_b_nm"": [-24.087572119745378, 1.218119308223791], ""touch_or_overlap"": false}",True,True,True,,c70f051691ac8d1525140260cb70cd7444e27f217034e8fd650e49de38d623df
1514,81.514,-1.3069093210000062,-4.305861293000007,60.28230111539642,72.2823011153964,60.28230111539642,direct,"{""distance_nm"": 60.28230111539642, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.089425971983715, 61.5], ""point_b_nm"": [-24.089425971983715, 1.2176988846035801], ""touch_or_overlap"": false}",True,True,True,,acd79ec9e9a02e641d27796f3c5f40a9e2af972bcfae39c1cb04941a3deee380
1515,81.515,-1.3059093210000015,-4.304861293000002,60.28272157137242,72.2827215713724,60.28272157137242,direct,"{""distance_nm"": 60.28272157137242, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.09127981688404, 61.5], ""point_b_nm"": [-24.091279816884036, 1.2172784286275782], ""touch_or_overlap"": false}",True,True,True,,285ba523895041a268255ac6465a5abeee81ff4b388c7ab360404e325c146014
1516,81.516,-1.3049093209999967,-4.303861292999997,60.283142059704026,72.283142059704,60.283142059704026,direct,"{""distance_nm"": 60.283142059704026, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.093133654445722, 61.5], ""point_b_nm"": [-24.093133654445715, 1.2168579402959754], ""touch_or_overlap"": false}",True,True,True,,bfcf3c7cf64686271715a27e6ec895c1bf3f6364fb4671803a30b763e2f56435
1517,81.517,-1.3039093210000061,-4.3028612930000065,60.283562580391155,72.28356258039116,60.283562580391155,direct,"{""distance_nm"": 60.283562580391155, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.094987484668195, 61.5], ""point_b_nm"": [-24.094987484668202, 1.2164374196088446], ""touch_or_overlap"": false}",True,True,True,,f23952681b228484b834f3f0b7e29bed2f47e0cfcdee7c321ae21394d983d897
1518,81.518,-1.3029093210000013,-4.301861293000002,60.28398313343365,72.28398313343368,60.28398313343365,direct,"{""distance_nm"": 60.28398313343365, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.096841307550932, 61.5], ""point_b_nm"": [-24.09684130755094, 1.2160168665663473], ""touch_or_overlap"": false}",True,True,True,,8cda7067c0d34080fdc95f8a9826b7fed0796672b3e7f8d60e762814fbd56ec0
1519,81.519,-1.3019093209999966,-4.300861292999997,60.2844037188314,72.28440371883141,60.2844037188314,direct,"{""distance_nm"": 60.2844037188314, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.09869512309338, 61.5], ""point_b_nm"": [-24.09869512309338, 1.2155962811686], ""touch_or_overlap"": false}",True,True,True,,04f2ce52d59d3491e19c6444d539c481be2d65f0081a131c4f8e0e94f1398f05
1520,81.52,-1.300909321000006,-4.299861293000006,60.28482433658428,72.28482433658428,60.28482433658428,direct,"{""distance_nm"": 60.28482433658428, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.100548931294895, 61.5], ""point_b_nm"": [-24.100548931294888, 1.2151756634157227], ""touch_or_overlap"": false}",True,True,True,,cde676304e24077d71d81faa7b616a30799e84bed6f2e402222325b1e05a41a9
1521,81.521,-1.2999093210000012,-4.298861293000002,60.28524498669214,72.28524498669213,60.28524498669214,direct,"{""distance_nm"": 60.28524498669214, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.102402732154985, 61.5], ""point_b_nm"": [-24.102402732155, 1.214755013307859], ""touch_or_overlap"": false}",True,True,True,,efb85b5a3b9c6d168ccbb7feca1093c73c14668bbbec74f7b987e2a973a9f8cd
1522,81.522,-1.2989093209999965,-4.297861292999997,60.28566566915487,72.28566566915487,60.28566566915487,direct,"{""distance_nm"": 60.28566566915487, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.104256525673108, 61.5], ""point_b_nm"": [-24.104256525673108, 1.2143343308451353], ""touch_or_overlap"": false}",True,True,True,,d123d08917128be727c72899421e7428af8628dea4f3b24a14dd521cc2438f0c
1523,81.523,-1.2979093210000059,-4.296861293000006,60.28608638397234,72.28608638397236,60.28608638397234,direct,"{""distance_nm"": 60.28608638397234, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.106110311848568, 61.5], ""point_b_nm"": [-24.106110311848575, 1.2139136160276625], ""touch_or_overlap"": false}",True,True,True,,191a5f61dbf4f564ec01e652e3b2bc56e723a062adc307cb21379a276def723f
1524,81.524,-1.2969093210000011,-4.2958612930000015,60.28650713114442,72.28650713114442,60.28650713114442,direct,"{""distance_nm"": 60.28650713114442, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.107964090680937, 61.5], ""point_b_nm"": [-24.10796409068096, 1.2134928688555853], ""touch_or_overlap"": false}",True,True,True,,06750ca276bdd4aa8d101d609249cbb871cebb375be454edee3f91d231caef2d
1525,81.525,-1.2959093209999963,-4.294861292999997,60.28692791067096,72.28692791067098,60.28692791067096,direct,"{""distance_nm"": 60.28692791067096, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.109817862169635, 61.5], ""point_b_nm"": [-24.109817862169614, 1.213072089329037], ""touch_or_overlap"": false}",True,True,True,,881d51a1fd4e301ee6e8c0368a68201e57c7b55f6f82a915243dbbc329223827
1526,81.526,-1.2949093210000058,-4.293861293000006,60.28734872255187,72.28734872255185,60.28734872255187,direct,"{""distance_nm"": 60.28734872255187, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.11167162631402, 61.5], ""point_b_nm"": [-24.111671626314, 1.212651277448133], ""touch_or_overlap"": false}",True,True,True,,83493ddee2b18c29fd8f50499dbabf8af72679b4180b52bfab5b271751c4eb73
1527,81.527,-1.293909321000001,-4.292861293000001,60.287769566787006,72.287769566787,60.287769566787006,direct,"{""distance_nm"": 60.287769566787006, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.11352538311354, 61.5], ""point_b_nm"": [-24.11352538311354, 1.212230433212996], ""touch_or_overlap"": false}",True,True,True,,4b2433be2e0c9834b174a4dfb7b1ceab785f0eeccba0e37c2acedd8ae540d4b0
1528,81.528,-1.2929093209999962,-4.291861292999997,60.288190443376216,72.28819044337621,60.288190443376216,direct,"{""distance_nm"": 60.288190443376216, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.115379132567725, 61.5], ""point_b_nm"": [-24.115379132567718, 1.2118095566237814], ""touch_or_overlap"": false}",True,True,True,,6719f2fa25ddd0d80bda9b17c3c2db3fda2d62d7a23e9117a3d58ff219b213ca
1529,81.529,-1.2919093210000057,-4.290861293000006,60.28861135231941,72.28861135231938,60.28861135231941,direct,"{""distance_nm"": 60.28861135231941, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.117232874675892, 61.5], ""point_b_nm"": [-24.117232874675878, 1.211388647680594], ""touch_or_overlap"": false}",True,True,True,,b535893c9e24584647c9fa9ab001b5045268bcdf7242e30e806aa973621579a1
1530,81.53,-1.2909093210000009,-4.289861293000001,60.28903229361644,72.28903229361643,60.28903229361644,direct,"{""distance_nm"": 60.28903229361644, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.119086609437574, 61.5], ""point_b_nm"": [-24.11908660943756, 1.210967706383565], ""touch_or_overlap"": false}",True,True,True,,1838e3f4c6ea41911dd36418272e4a4ca0dda423ee4b5e67a4e1df8ce714f8dc
1531,81.531,-1.2899093209999961,-4.2888612929999965,60.289453267267184,72.28945326726719,60.289453267267184,direct,"{""distance_nm"": 60.289453267267184, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.120940336852115, 61.5], ""point_b_nm"": [-24.12094033685211, 1.2105467327328165], ""touch_or_overlap"": false}",True,True,True,,7d8b2b53b153f1d742861a82ff23365196bce666c46bb198f85b76ef3955b5af
1532,81.532,-1.2889093210000055,-4.287861293000006,60.289874273271515,72.28987427327152,60.289874273271515,direct,"{""distance_nm"": 60.289874273271515, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.122794056919005, 61.5], ""point_b_nm"": [-24.122794056919012, 1.2101257267284868], ""touch_or_overlap"": false}",True,True,True,,60f274b39d2b8a21d718a696bbaa31c9180839eb4ec78325a281d98f37772c0c
1533,81.533,-1.2879093210000008,-4.286861293000001,60.2902953116293,72.29029531162928,60.2902953116293,direct,"{""distance_nm"": 60.2902953116293, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.12464776963769, 61.5], ""point_b_nm"": [-24.124647769637694, 1.209704688370702], ""touch_or_overlap"": false}",True,True,True,,80887a3e4d6cd39ab61de2e471452521cebee969a5319ead6c9ed47b8165073f
1534,81.534,-1.286909320999996,-4.285861292999996,60.2907163823404,72.29071638234038,60.2907163823404,direct,"{""distance_nm"": 60.2907163823404, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.126501475007615, 61.5], ""point_b_nm"": [-24.12650147500761, 1.2092836176596018], ""touch_or_overlap"": false}",True,True,True,,2a1c27ea7ddc48be4277f84146cacaee666a223174494cef6825f0aae8c46614
1535,81.535,-1.2859093210000054,-4.284861293000006,60.291137485404704,72.29113748540473,60.291137485404704,direct,"{""distance_nm"": 60.291137485404704, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.128355173028112, 61.5], ""point_b_nm"": [-24.12835517302812, 1.2088625145952934], ""touch_or_overlap"": false}",True,True,True,,11f72a6798163e1e4b1c442c6d16dc6caed3205a45493028c34247c32a337f90
1536,81.536,-1.2849093210000007,-4.283861293000001,60.29155862082208,72.29155862082206,60.29155862082208,direct,"{""distance_nm"": 60.29155862082208, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.130208863698755, 61.5], ""point_b_nm"": [-24.130208863698762, 1.2084413791779216], ""touch_or_overlap"": false}",True,True,True,,005760e18c63e40d21af8b1667162025747329ec06c3fd0e3cdcb5c83e44767f
1537,81.537,-1.2839093209999959,-4.282861292999996,60.291979788592386,72.29197978859239,60.291979788592386,direct,"{""distance_nm"": 60.291979788592386, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.132062547018933, 61.5], ""point_b_nm"": [-24.132062547018926, 1.2080202114076117], ""touch_or_overlap"": false}",True,True,True,,b650390dbf8ce3e1681949445c5522af7c029d6398e28bd3ee0038731ed75d08
1538,81.538,-1.2829093210000053,-4.281861293000006,60.292400988715514,72.29240098871549,60.292400988715514,direct,"{""distance_nm"": 60.292400988715514, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.13391622298799, 61.5], ""point_b_nm"": [-24.133916222988, 1.2075990112844872], ""touch_or_overlap"": false}",True,True,True,,04860eac4ff479fb49c8ba20b016af10d23ab7f61dd84b90c0ee3488db56bbcb
1539,81.539,-1.2819093210000005,-4.280861293000001,60.29282222119133,72.29282222119133,60.29282222119133,direct,"{""distance_nm"": 60.29282222119133, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.13576989160549, 61.5], ""point_b_nm"": [-24.135769891605495, 1.207177778808668], ""touch_or_overlap"": false}",True,True,True,,e0ca782545649ac4baa28720f5d956e0c36c122666e9ccbfc7893e924d8e0a64
