candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score,cavity_validity_class,effective_bottom_reflector,top_mirror_extraction_risk,angular_lobe_quality_flag,normal_offaxis_same_basis,I_proxy_normal_abs_at_453,I_proxy_offaxis_abs_at_453,I_proxy_peak_estimate_at_453,ratio_artifact_warning,fwhm_artifact_warning,physical_audit_warning,conservative_score
R2_1_02081,R2B_Khaidarov_hybrid_scaled_control,453,280,10,8,0.9227,TiO2_25nm,452.745,3.86234,0.0,27.0,0.0,1.438944,0.717811,0.375432,0.529671,0.635671,0.958749,2.004629,Level C,angular too broad,1.324577,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.438944,0.717811,1.438944,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.489632
R2_1_03365,R2C_C2_medium_bottomR_upgrade,453,190,12,2,0.4727,TiO2_25nm,453.205,4.574284,1.0,27.0,1.0,1.450405,0.746505,0.346238,0.520021,0.654287,0.961025,1.942929,Level C,angular too broad,1.323806,weak_bottom_reflector,weak DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.450405,0.746505,1.450405,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.682625
R2_1_04470,R2D_all_dielectric_highR_mediumR_scan,453,250,10,8,0.9227,SiO2_25nm,452.345,3.809788,2.0,26.0,2.0,1.396037,0.62356,0.42856,0.554897,0.627275,0.957757,2.238816,Level C,angular too broad,1.323013,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.396037,0.62356,1.396037,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.527912
R2_1_01796,R2B_Khaidarov_hybrid_scaled_control,453,320,8,8,0.9227,TiO2_50nm,452.87,3.925662,1.0,27.0,1.0,1.443684,0.742022,0.328286,0.512928,0.674372,0.963665,1.945608,Level C,angular too broad,1.322347,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.443684,0.742022,1.443684,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.969864
R2_1_03372,R2C_C2_medium_bottomR_upgrade,453,210,12,2,0.4727,TiO2_50nm,452.93,4.574284,0.0,27.0,0.0,1.444111,0.749485,0.348118,0.518097,0.649377,0.960449,1.926806,Level C,angular too broad,1.321738,weak_bottom_reflector,weak DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.444111,0.749485,1.444111,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.613242
R2_1_03826,R2D_all_dielectric_highR_mediumR_scan,453,290,6,6,0.8534,SiO2_25nm,453.265,4.082631,3.0,27.0,3.0,1.428504,0.698792,0.293764,0.506896,0.727422,0.970705,2.044249,Level C,angular too broad,1.321717,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.428504,0.698792,1.428504,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.254215
R2_1_03703,R2D_all_dielectric_highR_mediumR_scan,453,280,6,2,0.4727,none,452.58,4.650534,3.0,26.0,3.0,1.427776,0.715023,0.276697,0.484648,0.741416,0.972793,1.996823,Level C,angular too broad,1.318528,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.427776,0.715023,1.427776,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.240217
R2_1_01651,R2B_Khaidarov_hybrid_scaled_control,453,250,8,4,0.722,none,452.76,4.184762,0.0,27.0,0.0,1.429105,0.706177,0.314964,0.505944,0.70328,0.967738,2.023723,Level C,angular too broad,1.318034,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.429105,0.706177,1.429105,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.073819
R2_1_02014,R2B_Khaidarov_hybrid_scaled_control,453,260,10,6,0.8534,SiO2_25nm,453.765,3.945315,2.0,26.0,2.0,1.403966,0.63347,0.343105,0.545233,0.700729,0.966454,2.21631,Level C,angular too broad,1.317962,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.403966,0.63347,1.403966,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.504756
R2_1_03827,R2D_all_dielectric_highR_mediumR_scan,453,290,6,6,0.8534,none,452.64,4.082631,1.0,27.0,1.0,1.413219,0.663839,0.323976,0.523518,0.708357,0.967934,2.128859,Level C,angular too broad,1.3166,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.413219,0.663839,1.413219,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.462688
R2_1_03649,R2D_all_dielectric_highR_mediumR_scan,453,300,6,0,0.12,TiO2_25nm,452.425,5.338562,2.0,26.0,2.0,1.420844,0.688311,0.284811,0.488669,0.741964,0.972181,2.064248,Level C,angular too broad,1.315877,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.420844,0.688311,1.420844,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.69541
R2_1_01729,R2B_Khaidarov_hybrid_scaled_control,453,300,8,6,0.8534,TiO2_25nm,453.265,4.01141,1.0,27.0,1.0,1.435054,0.718845,0.319892,0.509954,0.692782,0.96621,1.996333,Level C,angular too broad,1.314763,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.435054,0.718845,1.435054,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.992145
R2_1_02381,R2B_Khaidarov_hybrid_scaled_control,453,280,12,8,0.9227,TiO2_25nm,452.945,3.829767,0.0,26.0,0.0,1.412029,0.724747,0.415255,0.507864,0.584996,0.952966,1.948307,Level C,angular too broad,1.313811,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.412029,0.724747,1.412029,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.514407
R2_1_03818,R2D_all_dielectric_highR_mediumR_scan,453,270,6,6,0.8534,SiO2_25nm,452.665,4.082631,3.0,27.0,3.0,1.422814,0.689746,0.297862,0.509771,0.72572,0.970427,2.062809,Level C,angular too broad,1.312383,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.422814,0.689746,1.422814,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.264497
R2_1_03639,R2D_all_dielectric_highR_mediumR_scan,453,270,6,0,0.12,none,452.4,5.338562,2.0,26.0,2.0,1.413733,0.675845,0.289085,0.492459,0.741241,0.972136,2.091801,Level C,angular too broad,1.311621,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.413733,0.675845,1.413733,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.679944
R2_1_02329,R2B_Khaidarov_hybrid_scaled_control,453,300,12,6,0.8534,TiO2_25nm,453.665,3.911333,1.0,26.0,1.0,1.397409,0.637106,0.41011,0.549529,0.635991,0.95875,2.19337,Level C,angular too broad,1.311211,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.397409,0.637106,1.397409,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.572727
R2_1_04130,R2D_all_dielectric_highR_mediumR_scan,453,300,8,6,0.8534,SiO2_25nm,453.765,3.954752,3.0,26.0,3.0,1.377988,0.588781,0.350536,0.560471,0.71005,0.967402,2.34041,Level C,angular too broad,1.310696,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.377988,0.588781,1.377988,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.094564
R2_1_02388,R2B_Khaidarov_hybrid_scaled_control,453,300,12,8,0.9227,TiO2_50nm,452.67,3.829767,1.0,26.0,1.0,1.415992,0.710387,0.416703,0.516088,0.592943,0.953867,1.993267,Level C,angular too broad,1.308596,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.415992,0.710387,1.415992,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.461978
R2_1_03634,R2D_all_dielectric_highR_mediumR_scan,453,260,6,0,0.12,SiO2_25nm,452.725,5.338562,4.0,27.0,4.0,1.451831,0.757685,0.265402,0.469716,0.741981,0.971866,1.91614,Level C,angular too broad,1.308477,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.451831,0.757685,1.451831,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.999626
R2_1_01582,R2B_Khaidarov_hybrid_scaled_control,453,230,8,2,0.4727,SiO2_25nm,452.905,4.558344,4.0,27.0,4.0,1.478644,0.829966,0.257331,0.45965,0.730749,0.971136,1.781571,Level C,angular too broad,1.307822,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.478644,0.829966,1.478644,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.413928
R2_1_01732,R2B_Khaidarov_hybrid_scaled_control,453,310,8,6,0.8534,TiO2_50nm,452.69,4.01141,1.0,27.0,1.0,1.432875,0.717001,0.318721,0.509786,0.694372,0.966419,1.998427,Level C,angular too broad,1.307749,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.432875,0.717001,1.432875,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.993075
R2_1_02074,R2B_Khaidarov_hybrid_scaled_control,453,260,10,8,0.9227,SiO2_25nm,453.645,3.86234,2.0,27.0,2.0,1.428173,0.674654,0.35628,0.546163,0.673061,0.963049,2.116898,Level C,angular too broad,1.307192,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.428173,0.674654,1.428173,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.395378
R2_1_02385,R2B_Khaidarov_hybrid_scaled_control,453,290,12,8,0.9227,TiO2_25nm,453.245,3.829767,0.0,26.0,0.0,1.413404,0.71698,0.416087,0.512051,0.589021,0.953422,1.971328,Level C,angular too broad,1.305327,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.413404,0.71698,1.413404,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.528426
R2_1_01669,R2B_Khaidarov_hybrid_scaled_control,453,300,8,4,0.722,TiO2_25nm,453.385,4.184762,1.0,27.0,1.0,1.4295,0.705461,0.309382,0.504066,0.709677,0.9686,2.026333,Level C,angular too broad,1.305039,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.4295,0.705461,1.4295,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.995444
R2_1_03655,R2D_all_dielectric_highR_mediumR_scan,453,310,6,0,0.12,none,453.6,5.338562,2.0,26.0,2.0,1.417457,0.689971,0.283357,0.487344,0.742143,0.972187,2.054372,Level C,angular too broad,1.304943,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.417457,0.689971,1.417457,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.701843
R2_1_03773,R2D_all_dielectric_highR_mediumR_scan,453,310,6,4,0.722,TiO2_25nm,452.485,4.262331,3.0,26.0,3.0,1.402844,0.670749,0.295717,0.504487,0.733338,0.971685,2.091457,Level C,angular too broad,1.303438,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.402844,0.670749,1.402844,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.324314
R2_1_01599,R2B_Khaidarov_hybrid_scaled_control,453,270,8,2,0.4727,none,453.48,4.558344,2.0,27.0,2.0,1.45019,0.74018,0.283354,0.484179,0.728541,0.970986,1.959239,Level C,angular too broad,1.302199,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.45019,0.74018,1.45019,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.151596
R2_1_03304,R2C_C2_medium_bottomR_upgrade,453,190,12,0,0.12,TiO2_50nm,452.45,5.238325,1.0,27.0,1.0,1.432975,0.69882,0.336347,0.523455,0.683498,0.96469,2.050563,Level C,angular too broad,1.30213,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.432975,0.69882,1.432975,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.673782
R2_1_03762,R2D_all_dielectric_highR_mediumR_scan,453,280,6,4,0.722,SiO2_25nm,453.085,4.262331,4.0,27.0,4.0,1.429897,0.739974,0.269738,0.482377,0.73926,0.972863,1.932363,Level C,angular too broad,1.301321,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.429897,0.739974,1.429897,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.092916
R2_1_01789,R2B_Khaidarov_hybrid_scaled_control,453,300,8,8,0.9227,TiO2_25nm,453.145,3.925662,1.0,27.0,1.0,1.432617,0.73988,0.330506,0.512366,0.670371,0.963171,1.936283,Level C,angular too broad,1.300854,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.432617,0.73988,1.432617,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.962609
R2_1_02303,R2B_Khaidarov_hybrid_scaled_control,453,230,12,6,0.8534,none,452.44,3.911333,0.0,26.0,0.0,1.394019,0.652085,0.410886,0.540912,0.625805,0.957595,2.137787,Level C,angular too broad,1.299953,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.394019,0.652085,1.394019,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.618868
R2_1_03763,R2D_all_dielectric_highR_mediumR_scan,453,280,6,4,0.722,none,452.46,4.262331,2.0,26.0,2.0,1.39733,0.6608,0.30088,0.508201,0.73111,0.971324,2.114605,Level C,angular too broad,1.299861,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.39733,0.6608,1.39733,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.417376
R2_1_03895,R2D_all_dielectric_highR_mediumR_scan,453,310,6,8,0.9227,none,453.12,3.993845,1.0,27.0,1.0,1.402849,0.686343,0.344276,0.526975,0.67404,0.963417,2.043947,Level C,angular too broad,1.297355,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.402849,0.686343,1.402849,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.417288
R2_1_01719,R2B_Khaidarov_hybrid_scaled_control,453,270,8,6,0.8534,none,453.24,4.01141,0.0,27.0,0.0,1.423915,0.716566,0.323167,0.510096,0.687776,0.965561,1.987137,Level C,angular too broad,1.297265,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.423915,0.716566,1.423915,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.064957
R2_1_01586,R2B_Khaidarov_hybrid_scaled_control,453,240,8,2,0.4727,SiO2_25nm,453.205,4.558344,4.0,27.0,4.0,1.474596,0.821713,0.258998,0.461366,0.730871,0.971168,1.794539,Level C,angular too broad,1.296979,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.474596,0.821713,1.474596,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.406755
R2_1_01659,R2B_Khaidarov_hybrid_scaled_control,453,270,8,4,0.722,none,453.36,4.184762,0.0,27.0,0.0,1.421877,0.701777,0.312823,0.50534,0.705948,0.968095,2.026109,Level C,angular too broad,1.295977,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.421877,0.701777,1.421877,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.074166
R2_1_01526,R2B_Khaidarov_hybrid_scaled_control,453,240,8,0,0.12,SiO2_25nm,453.325,5.217432,3.0,27.0,3.0,1.479385,0.824427,0.258232,0.457093,0.730748,0.969712,1.79444,Level C,angular too broad,1.291842,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.479385,0.824427,1.479385,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.378823
R2_1_01785,R2B_Khaidarov_hybrid_scaled_control,453,290,8,8,0.9227,TiO2_25nm,452.845,3.925662,0.0,27.0,0.0,1.426373,0.738731,0.331537,0.511974,0.668306,0.962917,1.930844,Level C,angular too broad,1.288516,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.426373,0.738731,1.426373,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.038409
R2_1_01544,R2B_Khaidarov_hybrid_scaled_control,453,290,8,0,0.12,TiO2_50nm,452.45,5.217432,2.0,27.0,2.0,1.451158,0.749326,0.277505,0.476212,0.731241,0.970406,1.936617,Level C,angular too broad,1.28799,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.451158,0.749326,1.451158,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.217751
R2_1_01518,R2B_Khaidarov_hybrid_scaled_control,453,220,8,0,0.12,SiO2_25nm,452.725,5.217432,4.0,27.0,4.0,1.481063,0.836797,0.255239,0.453896,0.730223,0.969522,1.769919,Level C,angular too broad,1.287828,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.481063,0.836797,1.481063,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.473284
R2_1_01954,R2B_Khaidarov_hybrid_scaled_control,453,260,10,4,0.722,SiO2_25nm,453.885,4.112882,2.0,26.0,2.0,1.379822,0.604044,0.330229,0.538937,0.722829,0.969466,2.284305,Level C,angular too broad,1.2871,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.379822,0.604044,1.379822,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.528526
R2_1_03758,R2D_all_dielectric_highR_mediumR_scan,453,270,6,4,0.722,SiO2_25nm,452.785,4.262331,4.0,27.0,4.0,1.425096,0.732042,0.271757,0.484268,0.739063,0.972804,1.94674,Level C,angular too broad,1.28665,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.425096,0.732042,1.425096,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.100822
R2_1_02313,R2B_Khaidarov_hybrid_scaled_control,453,260,12,6,0.8534,TiO2_25nm,452.465,3.911333,0.0,26.0,0.0,1.387608,0.655315,0.410838,0.537777,0.622254,0.957192,2.117467,Level C,angular too broad,1.286401,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.387608,0.655315,1.387608,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.605715
R2_1_01609,R2B_Khaidarov_hybrid_scaled_control,453,300,8,2,0.4727,TiO2_25nm,453.505,4.558344,2.0,27.0,2.0,1.446797,0.748132,0.278978,0.480433,0.729604,0.971115,1.933879,Level C,angular too broad,1.284961,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.446797,0.748132,1.446797,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.167321
R2_1_02079,R2B_Khaidarov_hybrid_scaled_control,453,270,10,8,0.9227,none,453.32,3.86234,0.0,27.0,0.0,1.419196,0.712749,0.375956,0.527682,0.632671,0.958407,1.991158,Level C,angular too broad,1.283643,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.419196,0.712749,1.419196,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.478587
R2_1_01533,R2B_Khaidarov_hybrid_scaled_control,453,260,8,0,0.12,TiO2_25nm,452.425,5.217432,1.0,27.0,1.0,1.443091,0.735903,0.281416,0.479728,0.73062,0.970426,1.96098,Level C,angular too broad,1.282779,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.443091,0.735903,1.443091,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.124343
R2_1_03642,R2D_all_dielectric_highR_mediumR_scan,453,280,6,0,0.12,SiO2_25nm,453.325,5.338562,4.0,27.0,4.0,1.444222,0.764677,0.262163,0.466315,0.741537,0.971737,1.888669,Level C,angular too broad,1.281267,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.444222,0.764677,1.444222,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.01725
R2_1_03376,R2C_C2_medium_bottomR_upgrade,453,220,12,2,0.4727,TiO2_50nm,453.23,4.574284,0.0,27.0,0.0,1.427694,0.744409,0.348947,0.516999,0.64685,0.960154,1.917889,Level C,angular too broad,1.277979,weak_bottom_reflector,weak DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,1.427694,0.744409,1.427694,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.621055
R2_1_01721,R2B_Khaidarov_hybrid_scaled_control,453,280,8,6,0.8534,TiO2_25nm,452.665,4.01141,0.0,27.0,0.0,1.415542,0.711083,0.322116,0.510109,0.689484,0.965781,1.990684,Level C,angular too broad,1.276501,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.415542,0.711083,1.415542,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.065829
R2_1_03713,R2D_all_dielectric_highR_mediumR_scan,453,310,6,2,0.4727,TiO2_25nm,452.605,4.650534,4.0,27.0,4.0,1.426229,0.728337,0.271458,0.479651,0.74172,0.972857,1.958197,Level C,angular too broad,1.27462,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.426229,0.728337,1.426229,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.07681
R2_1_01638,R2B_Khaidarov_hybrid_scaled_control,453,220,8,4,0.722,SiO2_25nm,452.485,4.184762,2.0,27.0,2.0,1.431453,0.726975,0.289024,0.491748,0.723249,0.97056,1.969053,Level C,angular too broad,1.27443,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.431453,0.726975,1.431453,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.881369
R2_1_03891,R2D_all_dielectric_highR_mediumR_scan,453,300,6,8,0.9227,none,452.82,3.993845,1.0,27.0,1.0,1.392878,0.683669,0.345386,0.526442,0.671844,0.963154,2.037358,Level C,angular too broad,1.274086,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.392878,0.683669,1.392878,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.411839
R2_1_01779,R2B_Khaidarov_hybrid_scaled_control,453,270,8,8,0.9227,none,453.12,3.925662,0.0,27.0,0.0,1.416951,0.738593,0.333436,0.510967,0.664047,0.962398,1.918446,Level C,angular too broad,1.273308,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,1.416951,0.738593,1.416951,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.029557
