FWHM_nm,T448,T449,T450,T450_10deg,T450_20deg,T450_30deg,T450_40deg,T450_50deg,T450_60deg,T451,T452,T453,TE_TM_split_20deg,TE_TM_split_40deg,Tpeak,blue_448_453_mean,blue_448_453_min,candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,energy_max,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,normal_to_40_60_ratio,peak_count,peak_error_nm,peak_wavelength_nm,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
27.0,0.8103749282991459,0.7880969390355599,0.7600404035778466,0.6798977506000508,0.4390860885347311,0.22645842818538048,0.1291997625498401,0.0976316228162578,0.10102437403449602,0.7278414707613228,0.6931942997896983,0.6572337753531123,0.04994719425154065,0.10453781360720023,0.8318240932330375,0.7394636361361142,0.6572337753531123,EX_N2_L77_H42_C161,L77 H42 L77 H42 L161 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_baafa362fb19a87c,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 77, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H42 L77 H42 L161 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.84024569740461,1,-4.0,446.0,baafa362fb19a87c,GaN -> reverse(stack) -> Air,Explicit,9,9,637
27.0,0.8293545157983394,0.8171561385625992,0.7973175970167632,0.7288462711280709,0.48089642322845194,0.24350976443382183,0.1352081209477869,0.10008045639772042,0.10205847025142861,0.7712845847427763,0.7407852116451124,0.7071810683076543,0.048361249252328486,0.10766415091658665,0.8328374403991733,0.7771798526788741,0.7071810683076543,EX_N2_L77_H42_C162,L77 H42 L77 H42 L162 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_8b3d8a60532b460a,1.0000000000000016,forbidden,"{""N"": 2, ""L_nm"": 77, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H42 L77 H42 L162 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.0427360313677525,1,-3.0,447.0,8b3d8a60532b460a,GaN -> reverse(stack) -> Air,Explicit,9,9,638
18.0,0.4190628404594201,0.3924877065351343,0.3681009958016971,0.3167744809880582,0.21323089284967384,0.1325334447122735,0.09173130704957295,0.0800983038887626,0.0916275174622366,0.3457840932940766,0.32543748781254733,0.30682717753485206,0.04241951689289333,0.08176672920660796,0.8300381000534511,0.3596167169062879,0.30682717753485206,EX_N2_L78_H42_C152,L78 H42 L78 H42 L152 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_59a5ac960c32e1e2,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L152 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.034056863027183,1,-15.5,434.5,59a5ac960c32e1e2,GaN -> reverse(stack) -> Air,Explicit,9,9,632
19.5,0.46122454899346355,0.4316608327965956,0.4043746051895727,0.3468349966357192,0.2302183484731391,0.1400548164550845,0.09499494860085607,0.08162329193345878,0.09222373236016411,0.37930226441655046,0.35638515556884004,0.33538526126967017,0.04424475974214595,0.08393576727319638,0.8295261918465262,0.39472211137244867,0.33538526126967017,EX_N2_L78_H42_C153,L78 H42 L78 H42 L153 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_398e675baf318c7c,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L153 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.3388887114348265,1,-14.0,436.0,398e675baf318c7c,GaN -> reverse(stack) -> Air,Explicit,9,9,633
21.0,0.5072230807972837,0.4747451119265677,0.4445051001975267,0.3803769753386155,0.2491670416590851,0.14827932706072672,0.09848599950347237,0.08323417315302112,0.09286650705487849,0.4165387547214861,0.39086277553967985,0.36725658627693636,0.0460499521596833,0.08621348003924255,0.8290659678957877,0.43352190157658005,0.36725658627693636,EX_N2_L78_H42_C154,L78 H42 L78 H42 L154 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_820ea15aa4c472c4,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L154 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.667691208089361,1,-13.0,437.0,820ea15aa4c472c4,GaN -> reverse(stack) -> Air,Explicit,9,9,634
22.5,0.5565681929527146,0.5215219192244954,0.4884684264225617,0.4176265063599841,0.2703249688246578,0.1572894152386186,0.10222421994607628,0.08493588194140456,0.09355705577946577,0.4576027142775031,0.4290658243949126,0.4026887523482718,0.04778478686301249,0.08860387932819087,0.8290862349843195,0.4759859716034099,0.4026887523482718,EX_N2_L78_H42_C155,L78 H42 L78 H42 L155 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_30cf7ae17b6183a2,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L155 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.018368936963538,1,-11.5,438.5,30cf7ae17b6183a2,GaN -> reverse(stack) -> Air,Explicit,9,9,635
24.0,0.6082581623746482,0.5713799001760862,0.5359509522935804,0.45868996622081915,0.2939613057841422,0.1671786930348603,0.10623153694777966,0.08673376005748121,0.09429669537733007,0.5023979194511615,0.47104992336674956,0.44183912739905984,0.049381576436461905,0.09111071363353232,0.8289090366999923,0.5218126641768809,0.44183912739905984,EX_N2_L78_H42_C156,L78 H42 L78 H42 L156 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_29bebd5edcb809bd,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L156 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.3863664610921775,1,-10.0,440.0,29bebd5edcb809bd,GaN -> reverse(stack) -> Air,Explicit,9,9,636
25.0,0.6606308362097912,0.6231646341672492,0.5862138640323693,0.5034688141121978,0.3203601842536874,0.17805347396022725,0.11053232316785813,0.08863359528845977,0.09508685102082591,0.5505086860958154,0.5166392237396793,0.4847038844532756,0.05075170133264301,0.09373731843705617,0.8289465827291251,0.5703101881163634,0.4847038844532756,EX_N2_L78_H42_C157,L78 H42 L78 H42 L157 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e7d02f42c45929df,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L157 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.763741465597911,1,-9.0,441.0,e7d02f42c45929df,GaN -> reverse(stack) -> Air,Explicit,9,9,637
26.0,0.7112722618479901,0.6750432492323659,0.6379471211239374,0.5515463026063859,0.3498085810514099,0.1900344370997159,0.11515371656221937,0.09064166462154183,0.09592906250975287,0.6010629145845559,0.565307902417428,0.5310209107541508,0.05178267621622412,0.09648642321997902,0.8292747761101951,0.6202757266600715,0.5310209107541508,EX_N2_L78_H42_C158,L78 H42 L78 H42 L158 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_914fd8bf1ec3a4a7,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L158 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.138228925420713,1,-7.5,442.5,914fd8bf1ec3a4a7,GaN -> reverse(stack) -> Air,Explicit,9,9,638
26.0,0.7570645551047805,0.7244444383173866,0.6891515435301927,0.6020516209910781,0.3825752979283888,0.203258387071128,0.12012598739771477,0.09276478253771625,0.09682499120652355,0.6525932480029413,0.6160436493214372,0.5801480660541289,0.05233717519478909,0.09935990374993182,0.8294202550506503,0.6699075833884778,0.5801480660541289,EX_N2_L78_H42_C159,L78 H42 L78 H42 L159 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_060744cf40c7924f,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L159 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.492575812113467,1,-6.0,444.0,060744cf40c7924f,GaN -> reverse(stack) -> Air,Explicit,9,9,639
26.5,0.7944574952018095,0.768156564941801,0.7371143394149574,0.6535222930974849,0.41887703476957283,0.21788002926817052,0.1254829601863945,0.09501035513986106,0.09777642767243847,0.7029405924387564,0.6672191403015008,0.6309293699016121,0.05225631860200791,0.1023584652853762,0.829913455409464,0.7168029170334062,0.6309293699016121,EX_N2_L78_H42_C160,L78 H42 L78 H42 L160 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_b12b5b34f626fb2c,1.0000000000000016,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L160 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.804594405429734,1,-5.0,445.0,b12b5b34f626fb2c,GaN -> reverse(stack) -> Air,Explicit,9,9,640
26.5,0.8199956491574594,0.8026576275122363,0.7785592784448413,0.7038086618625639,0.4588267498004699,0.2340736151499236,0.1312624992904693,0.09738644094375024,0.09878530007825959,0.7492688593744617,0.7165211194310949,0.6815801864236269,0.05137079922872145,0.10548123866808364,0.8305484343922556,0.7580971200572867,0.6815801864236269,EX_N2_L78_H42_C161,L78 H42 L78 H42 L161 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_94746f7fd6c8de9f,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L161 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.048476136788403,1,-3.5,446.5,94746f7fd6c8de9f,GaN -> reverse(stack) -> Air,Explicit,9,9,641
27.0,0.8310145872605582,0.8246830663214431,0.8100311443416874,0.7500886318415426,0.5023594927030488,0.2520342108310001,0.13750706826736922,0.09990181929893398,0.0998536834723829,0.7882679332316753,0.7610080073957718,0.7296456951029938,0.04952474620367503,0.10872526671761158,0.8310145872605582,0.7907750722756882,0.7296456951029938,EX_N2_L78_H42_C162,L78 H42 L78 H42 L162 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_030a43e0b6a57dea,1.0000000000000016,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L162 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.1977619911173045,1,-2.0,448.0,030a43e0b6a57dea,GaN -> reverse(stack) -> Air,Explicit,9,9,642
18.5,0.4396580942196885,0.4115036592111862,0.38560512672069236,0.3310770465412035,0.22099168673746458,0.13563525168225557,0.09257592472143417,0.07954700847991436,0.08930589083907742,0.3618656372921296,0.3402012179876278,0.32037308693642763,0.04403438798774767,0.08205954637374725,0.8310827048836023,0.3765344703946254,0.32037308693642763,EX_N2_L79_H42_C152,L79 H42 L79 H42 L152 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0fd0372c9ce27f00,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L152 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.254134504924263,1,-15.0,435.0,0fd0372c9ce27f00,GaN -> reverse(stack) -> Air,Explicit,9,9,636
20.0,0.4837992873704201,0.4526641547817696,0.42381728081874326,0.3628540745044082,0.23892128163247045,0.14348961884417727,0.09594483958625213,0.08111089466524578,0.08993350933756439,0.39723746280664374,0.3728974031480762,0.35056391597329317,0.045962865147190196,0.08430241935219207,0.8306129662176946,0.4134965841498244,0.35056391597329317,EX_N2_L79_H42_C153,L79 H42 L79 H42 L153 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_56abd29cd53d8ae9,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L153 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.5753325206361275,1,-13.5,436.5,56abd29cd53d8ae9,GaN -> reverse(stack) -> Air,Explicit,9,9,637
21.5,0.5315748652061496,0.49765961327119645,0.46589911322295785,0.3982361082834188,0.25893390727200305,0.15208744631798107,0.0995510069595851,0.0827629657455535,0.09060768676810992,0.4364002352156646,0.4092340655062845,0.3842005764967981,0.047863413771309815,0.08665907551816432,0.8299452372520144,0.4541614114865085,0.3842005764967981,EX_N2_L79_H42_C154,L79 H42 L79 H42 L154 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4504140da257afbb,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L154 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.91981859460575,1,-12.0,438.0,4504140da257afbb,GaN -> reverse(stack) -> Air,Explicit,9,9,638
23.0,0.5822480448865146,0.5460849356362097,0.5116909426265048,0.43739539896112933,0.281288502858716,0.16151670202281254,0.10341531830111733,0.08450838941098796,0.09132971335771456,0.47936824257417227,0.4493431209713483,0.421490560247857,0.04967910047279095,0.0891338575364357,0.8294176446143112,0.4983709744904344,0.421490560247857,EX_N2_L79_H42_C155,L79 H42 L79 H42 L155 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c456d3caf58381e6,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L155 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.28423950668957,1,-11.0,439.0,c456d3caf58381e6,GaN -> reverse(stack) -> Air,Explicit,9,9,639
24.5,0.634489417387546,0.5970643320635287,0.5606752257507974,0.480343369052568,0.3062623881470767,0.1718772781114355,0.10756097812395059,0.08635276335429595,0.09210098535899475,0.5258940683500826,0.4931720306434444,0.4625169528473876,0.05133358343411043,0.09173083756133885,0.8292773196621218,0.5456353378404645,0.4625169528473876,EX_N2_L79_H42_C156,L79 H42 L79 H42 L156 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_8706c36cbae959df,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L156 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.662263237462634,1,-9.5,440.5,8706c36cbae959df,GaN -> reverse(stack) -> Air,Explicit,9,9,640
26.0,0.6862490661518792,0.6491028331652947,0.6118320726508686,0.52683058765872,0.334142243280659,0.18328258211539966,0.11201380376128148,0.08830215660011398,0.09292301119845604,0.5753409206592868,0.5403776107321353,0.5071539055399905,0.05272746540301004,0.09445365649916405,0.8289447812505301,0.5950094014832424,0.5071539055399905,EX_N2_L79_H42_C157,L79 H42 L79 H42 L157 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9b128bd3135cbc55,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L157 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.043611034949332,1,-8.0,442.0,9b128bd3135cbc55,GaN -> reverse(stack) -> Air,Explicit,9,9,641
26.5,0.7347264785497267,0.6999808399916427,0.663501242932651,0.5762201200290719,0.3652077305389496,0.1958612425192453,0.11680256913364645,0.09036315569092238,0.09379741824276783,0.6265405930261283,0.5901959354337796,0.5549557460576375,0.053735693381981864,0.0973053159860525,0.8289141833346985,0.644983472665261,0.5549557460576375,EX_N2_L79_H42_C158,L79 H42 L79 H42 L158 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a40dd14f6e35e0ce,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L158 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.413210031030377,1,-7.0,443.0,a40dd14f6e35e0ce,GaN -> reverse(stack) -> Air,Explicit,9,9,642
26.5,0.7765266654234921,0.7467660102739047,0.7133034292401046,0.6273467823703331,0.39970423062262983,0.20975886829439927,0.12195939947689272,0.09254291639583795,0.09472596024477448,0.6776695352082656,0.6413052473617176,0.6050261852925591,0.054207741945895005,0.10028791047398526,0.829086672191542,0.693432845466674,0.6050261852925591,EX_N2_L79_H42_C159,L79 H42 L79 H42 L159 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_293af1a97207059a,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L159 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.750842271239683,1,-5.5,444.5,293af1a97207059a,GaN -> reverse(stack) -> Air,Explicit,9,9,643
27.0,0.8080681848011084,0.7860265985212759,0.758197518592975,0.6783944885417204,0.4378002318169185,0.22513974965489517,0.12752022507913713,0.09484922171556232,0.09571052553927129,0.7262010197405089,0.6917199036273566,0.6558891009092409,0.05397345767042605,0.10340228354923178,0.8291077952477057,0.7376837210320777,0.6558891009092409,EX_N2_L79_H42_C160,L79 H42 L79 H42 L160 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_43959b558d110dd6,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L160 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.031814168088428,1,-4.0,446.0,43959b558d110dd6,GaN -> reverse(stack) -> Air,Explicit,9,9,644
27.0,0.826219715757065,0.8142930022374026,0.7947504272633192,0.7268490766341429,0.4795244200966453,0.24218830480472434,0.1335253032857867,0.09729054708379792,0.09675314606811371,0.7690103956845337,0.7387776524212034,0.705404205726404,0.0528588347618863,0.10664758853181763,0.8294848012431637,0.7747425665149881,0.705404205726404,EX_N2_L79_H42_C161,L79 H42 L79 H42 L161 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4c76065d44c849d6,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L161 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.229159500894471,1,-3.0,447.0,4c76065d44c849d6,GaN -> reverse(stack) -> Air,Explicit,9,9,645
27.5,0.8290040580851548,0.8287127631170736,0.8196442835766452,0.7696027862599224,0.5246783869382917,0.26110994951622857,0.1400198193433157,0.09987613381645444,0.09785600732525268,0.8026992668539226,0.7792952455360631,0.7507928535606547,0.050717151936692406,0.11002072835439386,0.8299907181593189,0.8016914117882523,0.7507928535606547,EX_N2_L79_H42_C162,L79 H42 L79 H42 L162 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a593783a6dde45f1,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L162 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.317543409664406,1,-1.5,448.5,a593783a6dde45f1,GaN -> reverse(stack) -> Air,Explicit,9,9,646
19.5,0.46157974749609376,0.43179807357368405,0.40432010219344133,0.346402648915043,0.22929559624661927,0.1389590089964359,0.09354344391232312,0.07911864501300658,0.08718378491431414,0.3790798490424687,0.3560156765530152,0.33488764993031406,0.04581285798722465,0.08250893518463057,0.8330234780550567,0.39461351646483617,0.33488764993031406,EX_N2_L80_H42_C152,L80 H42 L80 H42 L152 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a3f0879c9401535c,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L152 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.483452521793119,1,-14.0,436.0,a3f0879c9401535c,GaN -> reverse(stack) -> Air,Explicit,9,9,640
21.0,0.5076564483618962,0.4749548755067367,0.44451519791576544,0.3799795854502473,0.24823093798844337,0.14716689157065915,0.09702345220710448,0.08072317496553394,0.08784216245802168,0.41637196866292464,0.39053963679243964,0.3667963531111902,0.0478513612500262,0.0848320290297143,0.831916569242295,0.43347241339182546,0.3667963531111902,EX_N2_L80_H42_C153,L80 H42 L80 H42 L153 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0d5ca8ba87048640,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L153 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.820820919279111,1,-13.0,437.0,0d5ca8ba87048640,GaN -> reverse(stack) -> Air,Explicit,9,9,641
22.0,0.5570524741867113,0.5217875015741525,0.4885341060456288,0.41726400097999533,0.26937704150099917,0.15616116477692765,0.10075114270701838,0.0824183512149598,0.08854720188456408,0.45748796323521873,0.4287891245561428,0.4022684285587989,0.04985176213624162,0.08727455579575577,0.8312959568175704,0.4759865996927755,0.4022684285587989,EX_N2_L80_H42_C154,L80 H42 L80 H42 L154 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a1d21fdeeef45b03,1.0000000000000018,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L154 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.18017741457191,1,-11.5,438.5,a1d21fdeeef45b03,GaN -> reverse(stack) -> Air,Explicit,9,9,642
23.5,0.6087415979202313,0.5716651398391307,0.5360482504581637,0.4583552988238599,0.2930026338940755,0.16603565664758835,0.10474860637203742,0.08420958738491881,0.0893002710086779,0.5023204626194399,0.4708116762135717,0.4414555592740166,0.051749315192028966,0.08984123218542184,0.8304804448230687,0.5218404477207589,0.4414555592740166,EX_N2_L80_H42_C155,L80 H42 L80 H42 L155 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ed5a9db8e831f63e,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L155 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.556636919595742,1,-10.0,440.0,ed5a9db8e831f63e,GaN -> reverse(stack) -> Air,Explicit,9,9,643
25.0,0.661030094289799,0.6234064049258413,0.5862968028573399,0.5031434090838084,0.3193907519338198,0.17689689204148867,0.10904040241308095,0.08610275115886618,0.09010284742067681,0.5504364437278767,0.5164181913523942,0.4843440722002098,0.05345756899854309,0.09253649902123942,0.8298827928450001,0.5703220015589102,0.4843440722002098,EX_N2_L80_H42_C156,L80 H42 L80 H42 L156 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_40debf2f137a44a9,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L156 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.941780533919246,1,-9.0,441.0,40debf2f137a44a9,GaN -> reverse(stack) -> Air,Explicit,9,9,644
