candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
ZL1_N4_M3_L81_H42,H42 L81 H42 L81 H42 L81 H42 L324 H42 L81 H42 L81 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_31284008e1635a03,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 81, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 243}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L81 H42 L81 H42 L81 H42 L81 L81 L81 L81 H42 L81 H42 L81 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,31284008e1635a03,GaN -> reverse(stack) -> Air,ZL-1,16,19,1227
ZL1_N4_M3_L82_H42,H42 L82 H42 L82 H42 L82 H42 L328 H42 L82 H42 L82 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a1f5dd7da2e4b0e5,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 82, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 246}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L82 H42 L82 H42 L82 H42 L82 L82 L82 L82 H42 L82 H42 L82 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a1f5dd7da2e4b0e5,GaN -> reverse(stack) -> Air,ZL-1,16,19,1238
ZL1_N4_M3_L76_H43,H43 L76 H43 L76 H43 L76 H43 L304 H43 L76 H43 L76 H43 L76 H43 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d07f37004ee1b5e3,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 76, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 228}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L76 H43 L76 H43 L76 H43 L76 L76 L76 L76 H43 L76 H43 L76 H43 L76 H43 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d07f37004ee1b5e3,GaN -> reverse(stack) -> Air,ZL-1,16,19,1180
ZL1_N4_M3_L77_H43,H43 L77 H43 L77 H43 L77 H43 L308 H43 L77 H43 L77 H43 L77 H43 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_96e5c7e9149e6871,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 77, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 231}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L77 H43 L77 H43 L77 H43 L77 L77 L77 L77 H43 L77 H43 L77 H43 L77 H43 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,96e5c7e9149e6871,GaN -> reverse(stack) -> Air,ZL-1,16,19,1191
ZL1_N4_M3_L78_H43,H43 L78 H43 L78 H43 L78 H43 L312 H43 L78 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_aaf34b809ae33826,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 78, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 234}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L78 H43 L78 H43 L78 H43 L78 L78 L78 L78 H43 L78 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,aaf34b809ae33826,GaN -> reverse(stack) -> Air,ZL-1,16,19,1202
ZL1_N4_M3_L79_H43,H43 L79 H43 L79 H43 L79 H43 L316 H43 L79 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d929afe9adf2a796,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 79, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 237}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L79 H43 L79 H43 L79 H43 L79 L79 L79 L79 H43 L79 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d929afe9adf2a796,GaN -> reverse(stack) -> Air,ZL-1,16,19,1213
ZL1_N4_M3_L80_H43,H43 L80 H43 L80 H43 L80 H43 L320 H43 L80 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4af48e512ff93ede,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 80, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 240}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L80 H43 L80 H43 L80 H43 L80 L80 L80 L80 H43 L80 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4af48e512ff93ede,GaN -> reverse(stack) -> Air,ZL-1,16,19,1224
ZL1_N4_M3_L81_H43,H43 L81 H43 L81 H43 L81 H43 L324 H43 L81 H43 L81 H43 L81 H43 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_fbb32b5de46c43d8,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 81, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 243}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L81 H43 L81 H43 L81 H43 L81 L81 L81 L81 H43 L81 H43 L81 H43 L81 H43 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,fbb32b5de46c43d8,GaN -> reverse(stack) -> Air,ZL-1,16,19,1235
ZL1_N4_M3_L82_H43,H43 L82 H43 L82 H43 L82 H43 L328 H43 L82 H43 L82 H43 L82 H43 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f794d4d51265b06e,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 82, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 246}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L82 H43 L82 H43 L82 H43 L82 L82 L82 L82 H43 L82 H43 L82 H43 L82 H43 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,f794d4d51265b06e,GaN -> reverse(stack) -> Air,ZL-1,16,19,1246
ZL1_N4_M3_L76_H44,H44 L76 H44 L76 H44 L76 H44 L304 H44 L76 H44 L76 H44 L76 H44 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2b3541b903acf060,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 76, ""H_nm"": 44, ""effective_central_L_thickness_nm"": 228}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H44 L76 H44 L76 H44 L76 H44 L76 L76 L76 L76 H44 L76 H44 L76 H44 L76 H44 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2b3541b903acf060,GaN -> reverse(stack) -> Air,ZL-1,16,19,1188
ZL1_N4_M3_L77_H44,H44 L77 H44 L77 H44 L77 H44 L308 H44 L77 H44 L77 H44 L77 H44 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_794fc0eac16553b6,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 77, ""H_nm"": 44, ""effective_central_L_thickness_nm"": 231}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H44 L77 H44 L77 H44 L77 H44 L77 L77 L77 L77 H44 L77 H44 L77 H44 L77 H44 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,794fc0eac16553b6,GaN -> reverse(stack) -> Air,ZL-1,16,19,1199
ZL1_N4_M3_L78_H44,H44 L78 H44 L78 H44 L78 H44 L312 H44 L78 H44 L78 H44 L78 H44 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a841e203fedac5d9,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 78, ""H_nm"": 44, ""effective_central_L_thickness_nm"": 234}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H44 L78 H44 L78 H44 L78 H44 L78 L78 L78 L78 H44 L78 H44 L78 H44 L78 H44 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a841e203fedac5d9,GaN -> reverse(stack) -> Air,ZL-1,16,19,1210
ZL1_N4_M3_L79_H44,H44 L79 H44 L79 H44 L79 H44 L316 H44 L79 H44 L79 H44 L79 H44 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e9eaca079a3f999f,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 79, ""H_nm"": 44, ""effective_central_L_thickness_nm"": 237}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H44 L79 H44 L79 H44 L79 H44 L79 L79 L79 L79 H44 L79 H44 L79 H44 L79 H44 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,e9eaca079a3f999f,GaN -> reverse(stack) -> Air,ZL-1,16,19,1221
ZL1_N4_M3_L80_H44,H44 L80 H44 L80 H44 L80 H44 L320 H44 L80 H44 L80 H44 L80 H44 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_48d2c779e41c476e,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 80, ""H_nm"": 44, ""effective_central_L_thickness_nm"": 240}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H44 L80 H44 L80 H44 L80 H44 L80 L80 L80 L80 H44 L80 H44 L80 H44 L80 H44 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,48d2c779e41c476e,GaN -> reverse(stack) -> Air,ZL-1,16,19,1232
ZL1_N4_M3_L81_H44,H44 L81 H44 L81 H44 L81 H44 L324 H44 L81 H44 L81 H44 L81 H44 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e537b608b7b45729,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 81, ""H_nm"": 44, ""effective_central_L_thickness_nm"": 243}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H44 L81 H44 L81 H44 L81 H44 L81 L81 L81 L81 H44 L81 H44 L81 H44 L81 H44 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,e537b608b7b45729,GaN -> reverse(stack) -> Air,ZL-1,16,19,1243
ZL1_N4_M3_L82_H44,H44 L82 H44 L82 H44 L82 H44 L328 H44 L82 H44 L82 H44 L82 H44 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e2774f3d9fcf4a84,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 82, ""H_nm"": 44, ""effective_central_L_thickness_nm"": 246}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H44 L82 H44 L82 H44 L82 H44 L82 L82 L82 L82 H44 L82 H44 L82 H44 L82 H44 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,e2774f3d9fcf4a84,GaN -> reverse(stack) -> Air,ZL-1,16,19,1254
ZL1_N4_M3_L76_H45,H45 L76 H45 L76 H45 L76 H45 L304 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_b4603f1dfd20b9a7,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 76, ""H_nm"": 45, ""effective_central_L_thickness_nm"": 228}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H45 L76 H45 L76 H45 L76 H45 L76 L76 L76 L76 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,b4603f1dfd20b9a7,GaN -> reverse(stack) -> Air,ZL-1,16,19,1196
ZL1_N4_M3_L77_H45,H45 L77 H45 L77 H45 L77 H45 L308 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_b5e8dd58c3e2917d,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 77, ""H_nm"": 45, ""effective_central_L_thickness_nm"": 231}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H45 L77 H45 L77 H45 L77 H45 L77 L77 L77 L77 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,b5e8dd58c3e2917d,GaN -> reverse(stack) -> Air,ZL-1,16,19,1207
ZL1_N4_M3_L78_H45,H45 L78 H45 L78 H45 L78 H45 L312 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d39e5d88553f6797,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 78, ""H_nm"": 45, ""effective_central_L_thickness_nm"": 234}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H45 L78 H45 L78 H45 L78 H45 L78 L78 L78 L78 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d39e5d88553f6797,GaN -> reverse(stack) -> Air,ZL-1,16,19,1218
ZL1_N4_M3_L79_H45,H45 L79 H45 L79 H45 L79 H45 L316 H45 L79 H45 L79 H45 L79 H45 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0fbaa12a640675a6,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 79, ""H_nm"": 45, ""effective_central_L_thickness_nm"": 237}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H45 L79 H45 L79 H45 L79 H45 L79 L79 L79 L79 H45 L79 H45 L79 H45 L79 H45 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0fbaa12a640675a6,GaN -> reverse(stack) -> Air,ZL-1,16,19,1229
ZL1_N4_M3_L80_H45,H45 L80 H45 L80 H45 L80 H45 L320 H45 L80 H45 L80 H45 L80 H45 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2d318a3f0dedc04c,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 80, ""H_nm"": 45, ""effective_central_L_thickness_nm"": 240}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H45 L80 H45 L80 H45 L80 H45 L80 L80 L80 L80 H45 L80 H45 L80 H45 L80 H45 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2d318a3f0dedc04c,GaN -> reverse(stack) -> Air,ZL-1,16,19,1240
ZL1_N4_M3_L81_H45,H45 L81 H45 L81 H45 L81 H45 L324 H45 L81 H45 L81 H45 L81 H45 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_43eb83113196e9b2,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 81, ""H_nm"": 45, ""effective_central_L_thickness_nm"": 243}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H45 L81 H45 L81 H45 L81 H45 L81 L81 L81 L81 H45 L81 H45 L81 H45 L81 H45 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,43eb83113196e9b2,GaN -> reverse(stack) -> Air,ZL-1,16,19,1251
ZL1_N4_M3_L82_H45,H45 L82 H45 L82 H45 L82 H45 L328 H45 L82 H45 L82 H45 L82 H45 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_86e2aaece1fff789,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 82, ""H_nm"": 45, ""effective_central_L_thickness_nm"": 246}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H45 L82 H45 L82 H45 L82 H45 L82 L82 L82 L82 H45 L82 H45 L82 H45 L82 H45 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,86e2aaece1fff789,GaN -> reverse(stack) -> Air,ZL-1,16,19,1262
ZL1_N4_M3_L76_H46,H46 L76 H46 L76 H46 L76 H46 L304 H46 L76 H46 L76 H46 L76 H46 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_5137b0ea54cff27d,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 76, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 228}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L76 H46 L76 H46 L76 H46 L76 L76 L76 L76 H46 L76 H46 L76 H46 L76 H46 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5137b0ea54cff27d,GaN -> reverse(stack) -> Air,ZL-1,16,19,1204
ZL1_N4_M3_L77_H46,H46 L77 H46 L77 H46 L77 H46 L308 H46 L77 H46 L77 H46 L77 H46 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_3b62e093e3a1884d,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 77, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 231}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L77 H46 L77 H46 L77 H46 L77 L77 L77 L77 H46 L77 H46 L77 H46 L77 H46 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3b62e093e3a1884d,GaN -> reverse(stack) -> Air,ZL-1,16,19,1215
ZL1_N4_M3_L78_H46,H46 L78 H46 L78 H46 L78 H46 L312 H46 L78 H46 L78 H46 L78 H46 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ffaf484f23fb316d,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 78, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 234}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L78 H46 L78 H46 L78 H46 L78 L78 L78 L78 H46 L78 H46 L78 H46 L78 H46 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ffaf484f23fb316d,GaN -> reverse(stack) -> Air,ZL-1,16,19,1226
ZL1_N4_M3_L79_H46,H46 L79 H46 L79 H46 L79 H46 L316 H46 L79 H46 L79 H46 L79 H46 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a04296064cc2871d,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 79, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 237}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L79 H46 L79 H46 L79 H46 L79 L79 L79 L79 H46 L79 H46 L79 H46 L79 H46 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a04296064cc2871d,GaN -> reverse(stack) -> Air,ZL-1,16,19,1237
ZL1_N4_M3_L80_H46,H46 L80 H46 L80 H46 L80 H46 L320 H46 L80 H46 L80 H46 L80 H46 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f1afea3400ed459f,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 80, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 240}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L80 H46 L80 H46 L80 H46 L80 L80 L80 L80 H46 L80 H46 L80 H46 L80 H46 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,f1afea3400ed459f,GaN -> reverse(stack) -> Air,ZL-1,16,19,1248
ZL1_N4_M3_L81_H46,H46 L81 H46 L81 H46 L81 H46 L324 H46 L81 H46 L81 H46 L81 H46 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ba991af92ce02118,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 81, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 243}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L81 H46 L81 H46 L81 H46 L81 L81 L81 L81 H46 L81 H46 L81 H46 L81 H46 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ba991af92ce02118,GaN -> reverse(stack) -> Air,ZL-1,16,19,1259
ZL1_N4_M3_L82_H46,H46 L82 H46 L82 H46 L82 H46 L328 H46 L82 H46 L82 H46 L82 H46 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9789addbd07e4a7a,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 82, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 246}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L82 H46 L82 H46 L82 H46 L82 L82 L82 L82 H46 L82 H46 L82 H46 L82 H46 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,9789addbd07e4a7a,GaN -> reverse(stack) -> Air,ZL-1,16,19,1270
ZL1_N4_M3_L76_H47,H47 L76 H47 L76 H47 L76 H47 L304 H47 L76 H47 L76 H47 L76 H47 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7115fc5e20a938c7,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 76, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 228}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L76 H47 L76 H47 L76 H47 L76 L76 L76 L76 H47 L76 H47 L76 H47 L76 H47 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7115fc5e20a938c7,GaN -> reverse(stack) -> Air,ZL-1,16,19,1212
ZL1_N4_M3_L77_H47,H47 L77 H47 L77 H47 L77 H47 L308 H47 L77 H47 L77 H47 L77 H47 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_14942f0f631fb504,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 77, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 231}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L77 H47 L77 H47 L77 H47 L77 L77 L77 L77 H47 L77 H47 L77 H47 L77 H47 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,14942f0f631fb504,GaN -> reverse(stack) -> Air,ZL-1,16,19,1223
ZL1_N4_M3_L78_H47,H47 L78 H47 L78 H47 L78 H47 L312 H47 L78 H47 L78 H47 L78 H47 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7a89139bbb1aafd8,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 78, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 234}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L78 H47 L78 H47 L78 H47 L78 L78 L78 L78 H47 L78 H47 L78 H47 L78 H47 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7a89139bbb1aafd8,GaN -> reverse(stack) -> Air,ZL-1,16,19,1234
ZL1_N4_M3_L79_H47,H47 L79 H47 L79 H47 L79 H47 L316 H47 L79 H47 L79 H47 L79 H47 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_729a3bb0b3eae5ff,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 79, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 237}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L79 H47 L79 H47 L79 H47 L79 L79 L79 L79 H47 L79 H47 L79 H47 L79 H47 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,729a3bb0b3eae5ff,GaN -> reverse(stack) -> Air,ZL-1,16,19,1245
ZL1_N4_M3_L80_H47,H47 L80 H47 L80 H47 L80 H47 L320 H47 L80 H47 L80 H47 L80 H47 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_3f1c9ea3dd15b067,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 80, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 240}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L80 H47 L80 H47 L80 H47 L80 L80 L80 L80 H47 L80 H47 L80 H47 L80 H47 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3f1c9ea3dd15b067,GaN -> reverse(stack) -> Air,ZL-1,16,19,1256
ZL1_N4_M3_L81_H47,H47 L81 H47 L81 H47 L81 H47 L324 H47 L81 H47 L81 H47 L81 H47 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_85a322162308876f,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 81, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 243}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L81 H47 L81 H47 L81 H47 L81 L81 L81 L81 H47 L81 H47 L81 H47 L81 H47 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,85a322162308876f,GaN -> reverse(stack) -> Air,ZL-1,16,19,1267
ZL1_N4_M3_L82_H47,H47 L82 H47 L82 H47 L82 H47 L328 H47 L82 H47 L82 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_32ef67a0993895a7,forbidden,"{""N"": 4, ""M_added"": 3, ""L_nm"": 82, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 246}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L82 H47 L82 H47 L82 H47 L82 L82 L82 L82 H47 L82 H47 L82 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,32ef67a0993895a7,GaN -> reverse(stack) -> Air,ZL-1,16,19,1278
ZL1_N4_M5_L76_H42,H42 L76 H42 L76 H42 L76 H42 L456 H42 L76 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f33786d782e381af,forbidden,"{""N"": 4, ""M_added"": 5, ""L_nm"": 76, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 380}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L76 H42 L76 H42 L76 H42 L76 L76 L76 L76 L76 L76 H42 L76 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,f33786d782e381af,GaN -> reverse(stack) -> Air,ZL-1,16,21,1324
ZL1_N4_M5_L77_H42,H42 L77 H42 L77 H42 L77 H42 L462 H42 L77 H42 L77 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2b33d662369e7272,forbidden,"{""N"": 4, ""M_added"": 5, ""L_nm"": 77, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 385}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L77 H42 L77 H42 L77 H42 L77 L77 L77 L77 L77 L77 H42 L77 H42 L77 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2b33d662369e7272,GaN -> reverse(stack) -> Air,ZL-1,16,21,1337
