candidate_id,family_id,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_physical_thickness_nm,spacer_cap_total_nm,target_wavelength_nm,te_tm_angle_grid_deg,wavelength_grid_nm,negative_reference_distance_flags,source_position_stability_status,normal_angle_resonance_strength_proxy,normal_cone_energy_lower_bound_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,faroffaxis_45_55_lobe_penalty,broad_40_60_faroffaxis_penalty,te_tm_mismatch_proxy,te_tm_offaxis_risk_guard,angular_fwhm_deg_proxy,spectral_center_nm_proxy,spectral_fwhm_nm_proxy,broad_fwhm_risk_guard,center_only_false_positive_risk,d5_like_risk_flag,e1_0236_like_risk_flag,hard_pass,hard_fail_reasons,v3_proxy_score
E4_0424,E0C_MQW_lateral_extent_robust_cavity,4,4,15,95,250,110,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.890634,0.843834,2.438097,0.183582,0.210776,0.223324,0.225227,0.577998,0.37979,10.291062,451.88,8.367408,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.781648
E4_0069,E0A_lower_Q_angle_stable_cavity,3,5,25,70,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.917801,0.825638,2.402706,0.221423,0.160379,0.24888,0.237165,0.433109,0.309658,10.697383,452.37,8.808897,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.771216
E4_0231,E0A_lower_Q_angle_stable_cavity,5,3,25,70,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.917801,0.825638,2.402706,0.221423,0.160379,0.24888,0.237165,0.433109,0.309658,10.697383,452.37,8.808897,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.771216
E4_0147,E0A_lower_Q_angle_stable_cavity,4,4,0,70,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.939471,0.904671,2.434507,0.2048,0.158283,0.265338,0.239006,0.519734,0.353053,10.805356,452.02,8.81221,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.756472
E4_0038,E0A_lower_Q_angle_stable_cavity,3,4,0,45,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.9525,0.893334,2.38628,0.263475,0.11815,0.267815,0.251844,0.39523,0.287735,11.03934,452.37,9.024318,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.746587
E4_0119,E0A_lower_Q_angle_stable_cavity,4,3,0,45,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.9525,0.893334,2.38628,0.263475,0.11815,0.267815,0.251844,0.39523,0.287735,11.03934,452.37,9.024318,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.746587
E4_0168,E0A_lower_Q_angle_stable_cavity,4,5,25,70,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.875246,0.807695,2.383189,0.209368,0.148023,0.244955,0.239282,0.390658,0.286288,10.952199,452.07,8.623708,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.7347
E4_0249,E0A_lower_Q_angle_stable_cavity,5,4,25,70,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.875246,0.807695,2.383189,0.209368,0.148023,0.244955,0.239282,0.390658,0.286288,10.952199,452.07,8.623708,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.7347
E4_0071,E0A_lower_Q_angle_stable_cavity,3,5,50,45,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869662,0.780509,2.246147,0.214732,0.214401,0.229166,0.226053,0.1625,0.195475,10.505197,453.07,8.788896,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.646064
E4_0233,E0A_lower_Q_angle_stable_cavity,5,3,50,45,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869662,0.780509,2.246147,0.214732,0.214401,0.229166,0.226053,0.1625,0.195475,10.505197,453.07,8.788896,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.646064
E4_0170,E0A_lower_Q_angle_stable_cavity,4,5,50,45,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.827107,0.76106,2.220711,0.202677,0.202045,0.225241,0.228171,0.120048,0.172105,10.760012,452.77,8.603708,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.624207
E4_0251,E0A_lower_Q_angle_stable_cavity,5,4,50,45,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.827107,0.76106,2.220711,0.202677,0.202045,0.225241,0.228171,0.120048,0.172105,10.760012,452.77,8.603708,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.624207
E4_0059,E0A_lower_Q_angle_stable_cavity,3,5,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.839151,0.751904,2.264921,0.249258,0.163019,0.215639,0.231525,0.259794,0.222354,10.646311,452.42,8.798745,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.612549
E4_0221,E0A_lower_Q_angle_stable_cavity,5,3,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.839151,0.751904,2.264921,0.249258,0.163019,0.215639,0.231525,0.259794,0.222354,10.646311,452.42,8.798745,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.612549
E4_0010,E0A_lower_Q_angle_stable_cavity,3,3,0,20,245,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.939471,0.915471,2.266812,0.256196,0.129483,0.285101,0.249265,0.190354,0.20356,11.268221,452.72,9.208677,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.605732
E4_0146,E0A_lower_Q_angle_stable_cavity,4,4,0,45,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.98,0.9452,2.343605,0.255905,0.1128,0.299308,0.271401,0.359862,0.27993,11.682526,452.37,8.870522,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.586517
E4_0142,E0A_lower_Q_angle_stable_cavity,4,4,50,20,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.782311,0.747511,2.171678,0.185067,0.249028,0.194547,0.200543,0.238909,0.22813,10.052648,453.12,8.742978,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.560985
E4_0004,E0A_lower_Q_angle_stable_cavity,3,3,25,20,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.823626,0.799626,2.167316,0.224805,0.173864,0.236725,0.216987,0.080678,0.150789,10.672662,452.77,9.150577,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.555479
E4_0022,E0A_lower_Q_angle_stable_cavity,3,3,25,20,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.823626,0.799626,2.167316,0.224805,0.173864,0.236725,0.216987,0.080678,0.150789,10.672662,453.37,9.150577,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.527479
E4_0158,E0A_lower_Q_angle_stable_cavity,4,4,25,45,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.894151,0.859351,2.221301,0.228558,0.123519,0.29084,0.258435,0.191501,0.204307,11.810751,453.02,8.847183,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.524019
E4_0063,E0A_lower_Q_angle_stable_cavity,3,5,50,70,220,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.853118,0.764998,2.249678,0.236944,0.147345,0.24305,0.239737,0.265277,0.229126,11.072121,452.42,8.813527,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.510605
E4_0225,E0A_lower_Q_angle_stable_cavity,5,3,50,70,220,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.853118,0.764998,2.249678,0.236944,0.147345,0.24305,0.239737,0.265277,0.229126,11.072121,452.42,8.813527,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.510605
E4_0048,E0A_lower_Q_angle_stable_cavity,3,4,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.786206,2.286498,0.223442,0.156627,0.232511,0.222554,0.554835,0.358586,10.634828,452.32,8.971598,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.502298
E4_0129,E0A_lower_Q_angle_stable_cavity,4,3,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.786206,2.286498,0.223442,0.156627,0.232511,0.222554,0.554835,0.358586,10.634828,452.32,8.971598,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.502298
E4_0047,E0A_lower_Q_angle_stable_cavity,3,4,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882445,0.825469,2.245924,0.268045,0.111145,0.26109,0.250347,0.393885,0.283361,11.346052,452.67,9.021625,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.478221
E4_0128,E0A_lower_Q_angle_stable_cavity,4,3,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882445,0.825469,2.245924,0.268045,0.111145,0.26109,0.250347,0.393885,0.283361,11.346052,452.67,9.021625,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.478221
E4_0034,E0A_lower_Q_angle_stable_cavity,3,4,50,20,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.754811,0.701823,2.123947,0.199327,0.256897,0.175143,0.188666,0.276695,0.24128,9.723488,453.12,8.910598,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.454588
E4_0115,E0A_lower_Q_angle_stable_cavity,4,3,50,20,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.754811,0.701823,2.123947,0.199327,0.256897,0.175143,0.188666,0.276695,0.24128,9.723488,453.12,8.910598,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.454588
E4_0137,E0A_lower_Q_angle_stable_cavity,4,4,0,45,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.909945,0.875145,2.281163,0.253785,0.105795,0.280494,0.262225,0.356099,0.270841,11.675212,452.07,8.854005,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.437325
E4_0162,E0A_lower_Q_angle_stable_cavity,4,4,50,70,270,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.908118,0.873318,2.208171,0.216244,0.107845,0.318251,0.266648,0.196984,0.211079,12.23656,453.02,8.861966,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.427173
E4_0019,E0A_lower_Q_angle_stable_cavity,3,3,0,20,270,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869416,0.845416,2.153444,0.257236,0.122477,0.275,0.245068,0.188333,0.197869,11.475001,453.02,9.201123,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.408978
E4_0029,E0A_lower_Q_angle_stable_cavity,3,4,0,45,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882445,0.825469,2.245924,0.268045,0.111145,0.26109,0.250347,0.393885,0.283361,11.346052,452.07,9.021625,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.358221
E4_0110,E0A_lower_Q_angle_stable_cavity,4,3,0,45,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882445,0.825469,2.245924,0.268045,0.111145,0.26109,0.250347,0.393885,0.283361,11.346052,452.07,9.021625,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.358221
E4_0177,E0A_lower_Q_angle_stable_cavity,4,5,25,70,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.945301,0.87556,2.278829,0.220963,0.155029,0.293218,0.264883,0.40031,0.306862,11.674223,452.37,8.669789,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.355914
E4_0258,E0A_lower_Q_angle_stable_cavity,5,4,25,70,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.945301,0.87556,2.278829,0.220963,0.155029,0.293218,0.264883,0.40031,0.306862,11.674223,452.37,8.669789,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.355914
E4_0043,E0A_lower_Q_angle_stable_cavity,3,4,50,20,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.824866,0.769689,2.148952,0.204145,0.261383,0.205189,0.203799,0.282704,0.254119,9.996643,453.42,8.937838,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.341887
E4_0124,E0A_lower_Q_angle_stable_cavity,4,3,50,20,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.824866,0.769689,2.148952,0.204145,0.261383,0.205189,0.203799,0.282704,0.254119,9.996643,453.42,8.937838,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.341887
E4_0425,E0C_MQW_lateral_extent_robust_cavity,4,4,60,25,250,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.850047,0.803247,2.170038,0.201761,0.249947,0.222954,0.230528,0.277924,0.254439,10.646783,453.49,8.37695,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,1.341578
E4_0276,E0A_lower_Q_angle_stable_cavity,5,5,25,70,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.902746,0.857146,2.256353,0.208908,0.142673,0.289292,0.267,0.357858,0.283492,11.929038,452.07,8.4846,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.31301
E4_0001,E0A_lower_Q_angle_stable_cavity,3,3,0,20,220,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869416,0.845416,2.153444,0.257236,0.122477,0.275,0.245068,0.188333,0.197869,11.475001,452.42,9.201123,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.296978
E4_0179,E0A_lower_Q_angle_stable_cavity,4,5,50,45,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.897162,0.828926,2.13604,0.214272,0.209051,0.273504,0.253771,0.129701,0.192679,11.482036,453.07,8.649788,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.256798
E4_0260,E0A_lower_Q_angle_stable_cavity,5,4,50,45,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.897162,0.828926,2.13604,0.214272,0.209051,0.273504,0.253771,0.129701,0.192679,11.482036,453.07,8.649788,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.256798
E4_0278,E0A_lower_Q_angle_stable_cavity,5,5,50,45,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.854607,0.809007,2.108663,0.202217,0.196695,0.269578,0.255889,0.087249,0.169309,11.736852,452.77,8.4646,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.230588
E4_0167,E0A_lower_Q_angle_stable_cavity,4,5,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866651,0.799368,2.148732,0.248798,0.157669,0.259976,0.259243,0.226995,0.219558,11.623151,452.42,8.659637,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,1.210165
E4_0248,E0A_lower_Q_angle_stable_cavity,5,4,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866651,0.799368,2.148732,0.248798,0.157669,0.259976,0.259243,0.226995,0.219558,11.623151,452.42,8.659637,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,1.210165
E4_0428,E0C_MQW_lateral_extent_robust_cavity,4,4,15,95,285,110,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.766187,0.719387,2.144027,0.203498,0.201261,0.206303,0.22338,0.574594,0.370774,10.792869,452.3,8.364083,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.185891
E4_0057,E0A_lower_Q_angle_stable_cavity,3,5,0,70,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.728715,2.207038,0.243682,0.190777,0.201647,0.223362,0.590329,0.373837,10.447228,451.72,8.784051,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.169154
E4_0219,E0A_lower_Q_angle_stable_cavity,5,3,0,70,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.728715,2.207038,0.243682,0.190777,0.201647,0.223362,0.590329,0.373837,10.447228,451.72,8.784051,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,1.169154
E4_0072,E0A_lower_Q_angle_stable_cavity,3,5,50,70,245,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.923173,0.830674,2.157055,0.249488,0.154351,0.29222,0.266063,0.275111,0.250054,11.821003,452.72,8.860914,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.145624
E4_0234,E0A_lower_Q_angle_stable_cavity,5,3,50,70,245,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.923173,0.830674,2.157055,0.249488,0.154351,0.29222,0.266063,0.275111,0.250054,11.821003,452.72,8.860914,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.145624
E4_0155,E0A_lower_Q_angle_stable_cavity,4,4,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.909945,0.875145,2.146888,0.266609,0.105795,0.303664,0.276945,0.360733,0.279878,12.277096,452.67,8.880501,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.12483
E4_0171,E0A_lower_Q_angle_stable_cavity,4,5,50,70,220,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.880618,0.812898,2.137162,0.236484,0.141995,0.287388,0.267455,0.232478,0.22633,12.048961,452.42,8.674419,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.116004
E4_0252,E0A_lower_Q_angle_stable_cavity,5,4,50,70,220,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.880618,0.812898,2.137162,0.236484,0.141995,0.287388,0.267455,0.232478,0.22633,12.048961,452.42,8.674419,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.116004
E4_0068,E0A_lower_Q_angle_stable_cavity,3,5,25,45,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.909206,0.81758,2.129569,0.267876,0.170025,0.270618,0.262498,0.27079,0.245547,11.567146,452.72,8.854497,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.114227
E4_0230,E0A_lower_Q_angle_stable_cavity,5,3,25,45,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.909206,0.81758,2.129569,0.267876,0.170025,0.270618,0.262498,0.27079,0.245547,11.567146,452.72,8.854497,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.114227
E4_0156,E0A_lower_Q_angle_stable_cavity,4,4,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869416,0.834616,2.16788,0.222982,0.151277,0.276848,0.250272,0.522036,0.35579,11.611667,452.32,8.83249,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,1.096002
E4_0151,E0A_lower_Q_angle_stable_cavity,4,4,50,20,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.852366,0.817566,2.045623,0.203685,0.256033,0.249526,0.231517,0.249905,0.251323,10.973483,453.42,8.79873,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,0.965635
E4_0040,E0A_lower_Q_angle_stable_cavity,3,4,25,20,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866181,0.809713,2.005932,0.263475,0.215019,0.254142,0.245691,0.125828,0.18662,11.257816,453.07,9.013243,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,0.963821
E4_0121,E0A_lower_Q_angle_stable_cavity,4,3,25,20,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866181,0.809713,2.005932,0.263475,0.215019,0.254142,0.245691,0.125828,0.18662,11.257816,453.07,9.013243,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,0.963821
E4_0078,E0A_lower_Q_angle_stable_cavity,3,5,25,70,270,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.847746,0.759962,2.087956,0.246628,0.153373,0.267107,0.253805,0.436755,0.315015,11.702506,452.67,8.838848,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.963517
E4_0240,E0A_lower_Q_angle_stable_cavity,5,3,25,70,270,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.847746,0.759962,2.087956,0.246628,0.153373,0.267107,0.253805,0.436755,0.315015,11.702506,452.67,8.838848,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.963517
E4_0286,E0A_lower_Q_angle_stable_cavity,5,5,50,45,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.924662,0.879062,2.041899,0.213812,0.203701,0.317841,0.281489,0.096902,0.189883,12.458876,453.07,8.51068,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.901182
E4_0275,E0A_lower_Q_angle_stable_cavity,5,5,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.894151,0.848551,2.050035,0.248338,0.152319,0.304314,0.28696,0.194196,0.216762,12.59999,452.42,8.520529,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.844484
